date,open,high,low,close,volume,adjclose,dividends,splits,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2021-01-22,141.08999633789062,141.8800048828125,139.30999755859375,139.35000610351562,4150500,135.5483856201172,0.0,0.0,-1.5959286046855148,-1.5959354717929974,134.2078108215332,110.3456912612915,137.85530098564317,0.0814193733479854,-31.56744976590442,-10.48077357552746,142.50553513347822,134.28942794025224,22761.69296666667,6.232258064516129,263.3192903225806,115.3499984741211,"8,932.73",1492.02,747.29,138.64,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-01-25,138.99000549316406,139.17999267578125,134.74000549316406,137.5500030517578,5998700,133.79750061035156,0.0,0.0,-1.2917136511789495,-1.2917048047127566,134.40423065185547,110.60259025573733,137.3142609356043,0.0824352103119044,-7.625443659146323,-15.24073207099834,142.78626575885693,133.59918345989308,22784.76553333333,6.22258064516129,263.4149032258064,115.62000274658205,"8,943.41",1497.18,747.14,138.1,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-01-26,137.75999450683594,137.85000610351562,134.7100067138672,135.10000610351562,5312300,131.41433715820312,0.0,0.0,-1.7811682252891647,-1.7811718763631856,134.55395782470703,110.84037517547608,136.5276044319508,0.0838969149457845,-26.599432752333463,-21.930775392461324,143.38195514561988,132.37122326014185,22792.45638888889,6.219354838709678,263.4467741935484,115.45999908447266,"8,754.03",1448.51,730.15,134.34,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-01-27,132.22000122070312,132.86000061035156,130.27000427246094,131.02000427246094,7815900,127.44564819335938,0.0,0.0,-3.0199864150476263,-3.019981723962162,134.6441149902344,111.06957305908205,135.31667693347197,0.0890059093926727,-16.781674223528995,-17.00218354500285,144.52059585827607,130.12271316272,22800.147244444444,6.216129032258064,263.4786451612903,112.69000244140624,"8,746.36",1472.71,734.33,136.57,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-01-28,132.36000061035156,136.3699951171875,131.5,134.72000122070312,6244600,131.04469299316406,0.0,0.0,2.823993915118428,2.823984067580132,134.77441223144533,111.3022246170044,134.74707907476426,0.093495166304334,4.603022200946353,-12.926028258305292,144.70994918966457,129.26704665994478,22807.8381,6.212903225806452,263.5105161290322,113.47000122070312,"8,543.25",1443.89,718.31,134.07,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-01-29,133.9499969482422,135.02999877929688,132.14999389648438,133.58999633789062,7166100,129.94549560546875,0.0,0.0,-0.8387803389054982,-0.838795805147674,134.84719543457032,111.54111965179445,134.10686794552487,0.0906974419724122,-1.9281558626654736,-4.702269295082627,144.92551595110692,128.27427195172513,22815.52895555556,6.209677419354839,263.5423870967742,111.48999786376952,"8,692.55",1469.21,737.03,136.2,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-02-01,135.3699951171875,136.0500030517578,133.3000030517578,135.7100067138672,4366800,132.00770568847656,0.0,0.0,1.5869529411576488,1.5869808133011087,134.92045043945313,111.78423862457277,133.8269796445851,0.0920389393166122,10.480707021158914,4.385191119813342,144.8760432056148,127.76346027338911,22838.601522222223,6.2,263.638,113.16999816894533,"8,833.88",1495.83,747.35,138.98,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-02-02,137.05999755859375,139.86000061035156,136.75,139.58999633789062,7132800,135.78182983398438,0.0,0.0,2.859029866680407,2.859018059456564,135.08044830322265,112.02878810882568,134.087626336505,0.0952485725262391,37.09169135352436,15.214747504006011,144.8546247670799,127.735269336924,22846.29237777778,6.196428571428571,263.6835714285714,114.5999984741211,"8,806.54",1490.37,749.43,139.24,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-02-03,139.6999969482422,140.05999755859375,138.00999450683594,138.6300048828125,4678600,134.84805297851562,0.0,0.0,-0.6877222439023334,-0.6877038382900325,135.21633514404297,112.27837913513184,134.18901655543976,0.0925817002452616,31.292221140999445,26.28820650522765,144.73558101663622,127.60140933980912,22853.983233333336,6.192857142857143,263.72914285714285,114.75,"8,868.74",1511.57,757.74,142.02,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-02-04,139.5500030517578,141.0500030517578,138.9199981689453,140.6300048828125,4533700,136.79347229003906,0.0,0.0,1.4426891218034976,1.4426751210367073,135.37035583496095,112.55074111938475,134.53627732005302,0.0792769863254132,48.17925592518006,38.8543894732347,144.58989551891392,127.57978831897668,22861.67408888889,6.189285714285714,263.77471428571425,115.75,"8,974.62",1521.72,760.37,142.2,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-02-05,141.33999633789062,145.57000732421875,141.2899932861328,145.11000061035156,6151500,141.15126037597656,0.0,0.0,3.1856613610105944,3.1856696178439003,135.58920471191405,112.82764518737793,135.41827506084283,0.0849116572791682,71.1193067524616,50.19692793954712,144.61685976212777,127.56838804060656,22869.364944444445,6.185714285714286,263.8202857142857,116.1999969482422,"9,054.23",1530.82,766.8,143.39,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-02-08,145.14999389648438,145.8800048828125,142.8000030517578,143.41000366210938,6304300,139.49761962890625,0.0,0.0,-1.171522941969383,-1.1715380667984163,135.7639144897461,113.10314121246338,135.96218766991797,0.0856533029547945,59.11348491765044,59.47068253176411,144.1199873162549,127.77928026187008,22892.43751111111,6.175,263.957,117.11000061035156,"9,019.65",1530.62,766.78,143.64,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-02-09,143.60000610351562,144.22000122070312,141.6999969482422,141.7899932861328,3436300,137.92181396484375,0.0,0.0,-1.1296355446677842,-1.129629070556537,135.89079864501954,113.36583045959472,136.22347117590806,0.0864534770923216,49.018638008948045,59.75047655968677,143.22501154408167,128.1626028968363,22900.128366666668,6.171428571428572,264.0025714285714,117.43000030517578,"8,928.52",1531.38,767.58,143.81,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-02-10,142.4499969482422,142.60000610351562,140.89999389648438,142.4600067138672,4125700,138.57354736328125,0.0,0.0,0.4725392901192116,0.4725383024643426,136.05576354980468,113.6269472503662,136.53681466755782,0.0863834905369252,53.19373969347528,53.77528754002466,142.79703569760284,128.3386454547409,22907.819222222224,6.167857142857143,264.04814285714286,117.30999755859376,"8,932.49",1526.18,774.57,143.98,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-02-11,143.0,144.35000610351562,142.41000366210938,143.5399932861328,3828700,139.6240692138672,0.0,0.0,0.7580980776133117,0.7580969604768173,136.23300231933592,113.89607040405274,136.94844860706576,0.0864516181199059,59.92353988252395,54.04530586164916,142.87499120939023,128.30932733309024,22915.51007777778,6.164285714285715,264.09371428571427,117.70999908447266,"8,945.22",1527.67,778.32,144.75,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-02-12,143.11000061035156,143.4499969482422,141.39999389648438,142.1199951171875,3637000,138.24281311035156,0.0,0.0,-0.9892700538968846,-0.9892679043753572,136.36824798583984,114.16181396484374,137.1210305408372,0.0870842281290665,51.0750065736933,54.73076204989759,142.96615286031872,128.29792795022817,22923.200933333334,6.160714285714286,264.1392857142857,118.27999877929688,"8,860.86",1527.76,776.58,146.01,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-02-16,143.3699951171875,143.3699951171875,141.02999877929688,141.7100067138672,4873400,137.84400939941406,0.0,0.0,-0.2884804513131667,-0.288480610286157,136.49279968261715,114.4298631286621,137.21742772198078,0.0871353980526066,48.520210319085606,53.17291892510102,143.06132305224324,128.2990590278349,22953.96435555556,6.146428571428571,264.3215714285714,118.55999755859376,"8,861.48",1535.23,768.88,146.16,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-02-17,141.3000030517578,144.55999755859375,140.2100067138672,143.99000549316406,6437100,140.0618133544922,0.0,0.0,1.608918686949545,1.6089229881959266,136.63491424560547,114.71692428588868,137.59667913964898,0.0879257752987467,59.53971103810664,53.04497597696192,143.54465892689842,128.27484790903907,22961.655211111112,6.142857142857142,264.3671428571428,118.36000061035156,"8,847.78",1531.51,764.73,145.63,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-02-18,142.97999572753906,145.38999938964844,141.2100067138672,145.08999633789062,4486800,141.1317596435547,0.0,0.0,0.7639355529983627,0.7639100647329977,136.78860290527345,115.00832065582276,138.0680232068364,0.0878915335485937,65.41703248463564,57.82565128060937,143.9010174760673,128.1412386884835,22969.34606666667,6.139285714285714,264.4127142857143,117.73999786376952,"8,787.17",1524.68,765.31,146.7,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-02-19,145.42999267578125,145.5,141.5,142.02000427246094,7486000,138.1455535888672,0.0,0.0,-2.1159226293452904,-2.115899399419041,136.85221923828124,115.27778091430665,138.07836059110718,0.0903072682705217,38.51788419575398,54.49154257283217,143.94133728819023,128.1408007733332,22977.03692222222,6.135714285714285,264.4582857142857,117.73999786376952,"8,621.47",1516.78,744.13,148.08,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-02-22,141.5399932861328,142.4600067138672,136.25999450683594,136.6699981689453,8985900,132.9414825439453,0.0,0.0,-3.767079244168869,-3.7670926857404585,136.8045556640625,115.51523036956787,137.39344351815228,0.0957947038738254,-34.4959291434626,23.146329178975748,143.93033845393057,127.89110929997568,23000.10948888889,6.125,264.595,116.97000122070312,"8,587.92",1518.97,741.98,149.04,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-02-23,136.02999877929688,136.8300018310547,131.5800018310547,136.1300048828125,10364100,132.41622924804688,0.0,0.0,-0.3951074071613658,-0.3951011270878601,136.75280731201173,115.74947372436525,136.7298149488049,0.0950730796941899,5.847742926805846,3.2898993263658185,143.9610707091805,127.72224990849531,23007.800344444444,6.121428571428571,264.64057142857143,116.95999908447266,"8,714.26",1519.14,749.56,151.9,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-02-24,135.05999755859375,135.9600067138672,133.9499969482422,135.64999389648438,6360900,131.94932556152344,0.0,0.0,-0.3526121862269415,-0.3526030677469371,136.7152600097656,115.9722036743164,136.09241636383405,0.0947985769623504,2.5826828786819824,-8.68850111265818,143.929723306293,127.80709615171482,23015.4912,6.117857142857143,264.68614285714284,117.88999938964844,"8,466.36",1476.66,721.28,148.96,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-02-25,137.60000610351562,139.17999267578125,134.52999877929688,135.5399932861328,5674300,131.8423309326172,0.0,0.0,-0.0810914967202314,-0.0810876663832282,136.67888061523436,116.1921280670166,135.52573830633847,0.0941153615959198,1.8344688502024724,3.4216315518968425,143.3860812737124,128.7904064582212,23023.18205555556,6.114285714285714,264.73171428571425,115.37999725341795,"8,397.40",1484.58,727.46,146.55,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-02-26,135.89999389648438,136.85000610351562,133.36000061035156,134.77999877929688,6650200,131.36962890625,0.275,0.0,-0.5607160576078463,-0.3585358534117344,136.6550308227539,116.42258777618407,134.97159038632668,0.0933470227251195,-1.4711390203432693,0.982004236180471,143.35635342059356,128.85262790264863,23030.87291111112,6.110714285714286,264.7772857142857,114.2699966430664,"8,599.00",1513.06,750.62,150.1,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2021-03-01,135.63999938964844,139.14999389648438,135.5,137.64999389648438,5717800,134.16696166992188,0.0,0.0,2.129392449310763,2.129360330056307,136.62662384033203,116.677855758667,134.8643065574727,0.095466086126667,18.58448404568429,6.315937958514575,143.03912737957242,129.5920005501151,23053.94547777778,6.1,264.914,116.87999725341795,"8,537.67",1499.35,736.18,149.52,10357,0.025,5638,4719,3041,3041,1678,64,-22,1636,187,1449,0.7106999999999999,1578,1617.0,0.0159,0.92,0.9,0.6981,1113,0.7,0.550,1.2449,0.4556,0.162,0.1399,0.1075,0.1143,1812,0.175,112,1700,0.1641
2021-03-02,137.55999755859375,138.25999450683594,135.61000061035156,137.02000427246094,5292700,133.5529327392578,0.0,0.0,-0.4576750105032334,-0.457660308485408,136.60636352539063,116.92749313354491,134.68945671504406,0.09548487139229,14.173356089978636,10.428900371773295,142.94118872463463,129.84446191013097,23061.636333333336,6.1,264.9706451612903,116.43000030517578,"8,400.30",1473.85,714.33,149.89,10357,0.025,5638,4719,3041,3041,1678,64,-22,1636,187,1449,0.7106999999999999,1578,1617.0,0.0159,0.92,0.9,0.6981,1113,0.7,0.550,1.2449,0.4556,0.162,0.1399,0.1075,0.1143,1812,0.175,112,1700,0.1641
2021-03-03,137.08999633789062,137.41000366210938,134.14999389648438,134.25999450683594,4888400,130.86276245117188,0.0,0.0,-2.0143115454417826,-2.0143101562120624,136.4902783203125,117.16155406951904,134.17923081319444,0.0970062660537593,-5.152582429809013,9.20175256861805,143.14587141608328,129.1478724804011,23069.32718888889,6.1,265.02729032258065,114.81999969482422,"8,244.82",1452.37,700.19,147.95,10357,0.025,5638,4719,3041,3041,1678,64,-22,1636,187,1449,0.7106999999999999,1578,1617.0,0.0159,0.92,0.9,0.6981,1113,0.7,0.550,1.2449,0.4556,0.162,0.1399,0.1075,0.1143,1812,0.175,112,1700,0.1641
2021-03-04,134.0,135.1300048828125,130.17999267578125,132.0399932861328,7181500,128.6988983154297,0.0,0.0,-1.653509095436534,-1.6535369536842648,136.39355895996093,117.36522983551023,133.44851981349248,0.0942401792448832,-9.66771313490277,-0.2156464915776403,143.5796473780645,128.09918105211128,23077.018044444445,6.1,265.08393548387096,113.44000244140624,"8,375.88",1470.16,713.17,150.68,10357,0.025,5638,4719,3041,3041,1678,64,-22,1636,187,1449,0.7106999999999999,1578,1617.0,0.0159,0.92,0.9,0.6981,1113,0.7,0.550,1.2449,0.4556,0.162,0.1399,0.1075,0.1143,1812,0.175,112,1700,0.1641
2021-03-05,133.5399932861328,133.67999267578125,129.19000244140625,133.35000610351562,5957100,129.97579956054688,0.0,0.0,0.9921333565535706,0.9921617526108316,136.19125549316405,117.57301948547364,132.98549044643306,0.0948169903713252,4.817886184946655,-3.334136459921634,143.65135975066525,127.3457014065613,23084.7089,6.1,265.14058064516126,115.0500030517578,"8,359.77",1478.4,689.26,152.68,10357,0.025,5638,4719,3041,3041,1678,64,-22,1636,187,1449,0.7106999999999999,1578,1617.0,0.0159,0.92,0.9,0.6981,1113,0.7,0.550,1.2449,0.4556,0.162,0.1399,0.1075,0.1143,1812,0.175,112,1700,0.1641
2021-03-08,133.63999938964844,135.6300048828125,132.3699951171875,134.55999755859375,4983000,131.1551513671875,0.0,0.0,0.90738012725613,0.9073626095227328,136.04308258056642,117.77974925994872,132.741445235867,0.0942496186504567,12.048738319680568,2.399637123241559,142.91461774616042,127.08283251018722,23107.781466666667,6.1,265.31051612903224,114.4800033569336,"8,598.10",1496.92,716.39,152.13,10357,0.025,5638,4719,3041,3041,1678,64,-22,1636,187,1449,0.7106999999999999,1578,1617.0,0.0159,0.92,0.9,0.6981,1113,0.7,0.550,1.2449,0.4556,0.162,0.1399,0.1075,0.1143,1812,0.175,112,1700,0.1641
2021-03-09,135.50999450683594,138.0,135.4499969482422,135.9499969482422,5977800,132.50999450683594,0.0,0.0,1.0329959979697323,1.033007949383058,135.9354296875,117.98692455291749,132.71058513866285,0.094064071558624,20.355564453658555,12.407396319428669,142.3428657382028,126.95582200593785,23115.472322222224,6.1,265.3671612903226,116.26000213623048,"8,671.61",1509.45,711.64,154.62,10357,0.025,5638,4719,3041,3041,1678,64,-22,1636,187,1449,0.7106999999999999,1578,1617.0,0.0159,0.92,0.9,0.6981,1113,0.7,0.550,1.2449,0.4556,0.162,0.1399,0.1075,0.1143,1812,0.175,112,1700,0.1641
2021-03-10,136.5,138.1999969482422,136.10000610351562,137.58999633789062,4519600,134.10848999023438,0.0,0.0,1.2063254332199902,1.2063206925240433,135.86285858154298,118.20455615997317,132.89697245220572,0.0930092157094478,30.156273973422948,20.853525582254097,141.99819063085778,126.91916471582192,23123.16317777778,6.1,265.4238064516129,116.91999816894533,"8,755.49",1527.04,731.03,155.01,10357,0.025,5638,4719,3041,3041,1678,64,-22,1636,187,1449,0.7106999999999999,1578,1617.0,0.0159,0.92,0.9,0.6981,1113,0.7,0.550,1.2449,0.4556,0.162,0.1399,0.1075,0.1143,1812,0.175,112,1700,0.1641
2021-03-11,139.17999267578125,142.1999969482422,138.55999755859375,141.19000244140625,5696500,137.61740112304688,0.0,0.0,2.616473725804025,2.616472031761763,135.8443197631836,118.4258671951294,133.5263629416512,0.0906128876728852,63.5071286233863,38.00632235015601,141.85200616538742,126.96973455726884,23130.854033333333,6.1,265.4804516129032,118.01000213623048,"8,771.95",1535.81,723.27,156.56,10357,0.025,5638,4719,3041,3041,1678,64,-22,1636,187,1449,0.7106999999999999,1578,1617.0,0.0159,0.92,0.9,0.6981,1113,0.7,0.550,1.2449,0.4556,0.162,0.1399,0.1075,0.1143,1812,0.175,112,1700,0.1641
