date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2013-09-13,75.33000183105469,75.41000366210938,74.83999633789062,75.11000061035156,4888400,59.74606323242188,0.0,-0.3846165910590948,-0.3846133542137586,60.292359352111816,60.292359352111816,59.32488794048104,0.0680743908718143,-316.34335352346136,-314.86307762613666,60.240436564774086,57.786745823531575,17145.418369565217,7.2,233.594,64.55000305175781,"4,448.16",555.44,163.58,76.01,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-09-16,76.05000305175781,76.29000091552734,75.19999694824219,75.54000091552734,8054400,60.08809280395508,0.0,0.5724940775949428,0.572472148001868,60.286169456713125,60.286169456713125,59.42664858894424,0.0648036064537259,-297.1054127537988,-307.9791125612338,60.324732858576645,57.74657031830324,17153.185141304348,7.2,233.6065,64.80000305175781,"4,465.19",555.44,163.58,76.01,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-09-17,75.63999938964844,76.1500015258789,75.56999969482422,75.80000305175781,6825600,60.29492950439453,0.0,0.3441913331735602,0.3442224420640016,60.28642710517435,60.28642710517435,59.54241937767095,0.0647625517027796,-292.03588805738497,-301.8282181115483,60.46807896809717,57.681478527020026,17155.774065217392,7.2,233.61066666666667,65.02999877929688,"4,524.54",555.44,163.58,76.01,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-09-18,75.7699966430664,77.9800033569336,75.3499984741211,77.37000274658203,10594300,61.54377746582031,0.0,2.071239619544852,2.071232144545032,60.322351401192805,60.322351401192805,59.80926712275753,0.0681964308880506,-184.8563903073705,-257.99923037285146,60.98100771223232,57.44448743547276,17158.362989130434,7.2,233.6148333333333,66.94999694824219,"4,513.23",555.44,163.58,76.01,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-09-19,77.83999633789062,78.72000122070312,77.63999938964844,78.51000213623047,7693700,62.450565338134766,0.0,1.4734384763852135,1.473403014330832,60.38146845499674,60.38146845499674,60.161440218141166,0.0682562815968323,-149.91444767772322,-208.9355753474929,61.65341951261297,57.1830043612884,17160.95191304348,7.2,233.619,66.48999786376953,"4,484.97",555.44,163.58,76.01,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-09-20,78.80999755859375,78.80999755859375,77.0,77.0,14158300,61.24944686889648,0.0,-1.9233245384585709,-1.923310802288014,60.404927331048086,60.404927331048086,60.30650777157521,0.0690276395328231,-166.06901135739676,-166.94661644749684,61.89148713921266,57.21438940192503,17163.540836956523,7.2,233.6231666666667,66.75,"4,452.07",555.44,163.58,76.01,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-09-23,76.45999908447266,76.76000213623047,75.7699966430664,75.91000366210938,6248800,60.38241195678711,0.0,-1.4155796595982095,-1.415579987138904,60.40433482119912,60.40433482119912,60.31662832960346,0.0691774222417715,-179.20590700228303,-165.06312201246766,61.956740394349225,57.34058893609512,17171.307608695653,7.2,233.63566666666668,66.48999786376953,"4,441.98",555.44,163.58,76.01,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-09-24,75.80000305175781,76.79000091552734,75.58000183105469,76.04000091552734,5412700,60.485836029052734,0.0,0.1712518075965396,0.1712817837413283,60.40642459575947,60.40642459575947,60.3391893561967,0.0691164577582003,-177.63887524203105,-174.30459786723694,62.02695202086282,57.35031429078269,17173.896532608695,7.2,233.6398333333333,65.58000183105469,"4,417.25",555.44,163.58,76.01,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-09-25,75.87999725341797,76.30999755859375,75.26000213623047,75.5199966430664,6785600,60.07220077514648,0.0,-0.6838562154130035,-0.6838547353591573,60.39806900024414,60.39806900024414,60.30359087872333,0.0692102360919659,-183.9060775077305,-180.25028658401484,62.05109230992473,57.46840651514852,17176.48545652174,7.2,233.644,66.79000091552734,"4,439.98",555.44,163.58,76.01,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-09-26,75.62000274658203,76.41999816894531,75.62000274658203,76.06999969482422,3798200,60.50967025756836,0.0,0.7282879716710156,0.7282394797875735,60.4007909821301,60.4007909821301,60.331068129236,0.0651852517798543,-209.65041600237527,-190.39845625071231,62.12389521606489,57.50957417480425,17179.074380434784,7.2,233.64816666666667,66.79000091552734,"4,419.07",555.44,163.58,76.01,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-09-27,75.6500015258789,76.08999633789062,75.37999725341797,75.95999908447266,4058700,60.422176361083984,0.0,-0.1446044574639926,-0.1445948988185619,60.40130015781948,60.40130015781948,60.3432158934824,0.0577216046136311,-262.6789409135711,-218.7451448078923,62.18150815907584,57.55560197886361,17181.663304347825,7.2,233.65233333333333,66.4000015258789,"4,381.86",555.44,163.58,76.01,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-09-30,75.18000030517578,76.08000183105469,74.95999908447266,75.8499984741211,6276200,60.33467864990234,0.0,-0.144813864767479,-0.1448105918243514,60.39975082042606,60.39975082042606,60.3420775943384,0.0576916838250668,-297.3192077232544,-256.5495215464003,62.2173263861612,57.65898472528899,17189.430076086956,7.2,233.6648333333333,66.48999786376953,"4,410.37",561.22,165.36,76.66,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-01,75.87999725341797,76.41999816894531,75.63999938964844,76.26000213623047,4411700,60.66082382202149,0.0,0.5405453795088278,0.5405600550416834,60.40568429773504,60.40568429773504,60.384577091362814,0.0578305060234543,-357.1578880612504,-305.7186788993586,62.26513806319481,57.7988988783335,17192.019,7.2,233.669,65.98999786376953,"4,397.04",560.75,165.58,76.54,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-02,75.86000061035156,76.37999725341797,75.44000244140625,76.31999969482422,5118400,60.70854187011719,0.0,0.0786750025086213,0.0786636993848066,60.4124144660102,60.4124144660102,60.42777239519673,0.0562650095270875,-355.955922483838,-336.81100608944763,62.31327691521859,57.92416700873161,17192.08116304348,7.190322580645161,233.68290322580648,65.4000015258789,"4,369.76",555.53,163.87,75.88,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-03,76.4000015258789,76.83000183105469,75.51000213623047,75.87999725341797,6979700,60.35854721069336,0.0,-0.5765231173554208,-0.5765163330271106,60.4112434387207,60.4112434387207,60.418542370596285,0.0560099679075284,-379.2586405404388,-364.1241503618424,62.20343781540564,58.26389120986292,17192.143326086956,7.180645161290323,233.6968064516129,64.83000183105469,"4,388.94",559.83,164.91,76.47,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-04,75.80000305175781,76.25,75.4800033569336,75.77999877929688,4855800,60.27900314331055,0.0,-0.1317850260156516,-0.1317859210645866,60.4084298154141,60.4084298154141,60.39993714029152,0.0560034565282431,-381.3247210315738,-372.1797613519502,61.96859718631069,58.74372848202427,17192.205489130436,7.170967741935484,233.71070967741937,65.13999938964844,"4,355.64",552.88,163.85,75.63,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-07,75.4000015258789,75.8499984741211,75.08999633789062,75.12999725341797,5087000,59.7619743347168,0.0,-0.8577481345334759,-0.857726209181886,60.39496199289957,60.39496199289957,60.31487543288156,0.0567751052410781,-394.7540460577813,-385.1124692099313,61.8161822024181,59.01943829623912,17192.39197826087,7.141935483870968,233.7524193548387,64.7300033569336,"4,316.62",545.55,160.9,74.64,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-08,75.0199966430664,75.2699966430664,74.16999816894531,74.2699966430664,8997900,59.07787704467773,0.0,-1.1446834044872012,-1.1447032961253043,60.36808270824199,60.36808270824199,60.14994231445439,0.0540914479386061,-325.2612739117424,-367.1133470003658,61.84978317230932,58.95958801299342,17192.454141304348,7.1322580645161295,233.7663225806452,64.0199966430664,"4,316.53",543.57,161.3,74.84,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-09,74.3499984741211,74.63999938964844,73.9000015258789,74.13999938964844,6817600,58.97447204589844,0.0,-0.1750333368705003,-0.1750316767494819,60.34021049499512,60.34021049499512,59.9932129453136,0.0511677050870078,-303.9825160862262,-341.3326120185833,61.920059120369686,58.81772393016742,17192.516304347828,7.122580645161291,233.78022580645165,64.8499984741211,"4,404.47",555.22,164.28,76.93,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-10,75.04000091552734,75.51000213623047,74.73999786376953,75.51000213623047,6092800,60.06422805786133,0.0,1.847859128487284,1.847843607849109,60.29079330444336,60.33479907465916,60.00268162698663,0.0530206782907318,-472.21064938378976,-367.15147979391946,61.92026497346418,58.82626670378192,17192.578467391304,7.112903225806452,233.79412903225807,64.83999633789062,"4,421.77",559.81,165.42,77.47,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-11,75.44999694824219,76.62999725341797,75.41999816894531,76.31999969482422,6936700,60.70854187011719,0.0,1.072702338337117,1.0727080545098744,60.26043464660645,60.34198643611028,60.09679632607071,0.0540094028936348,-450.22041917399446,-408.8045282146701,61.94595622738829,58.896823313627344,17192.640630434784,7.103225806451613,233.8080322580645,66.18000030517578,"4,437.36",562.14,166.35,77.8,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-14,75.73999786376953,76.5199966430664,75.58999633789062,76.3499984741211,4119000,60.73241424560547,0.0,0.0393065768040212,0.039322926812102,60.20539077758789,60.349352998553584,60.18154538200868,0.0533362485119133,-449.4056624162524,-457.27891032467886,61.97574633939441,58.93146534578626,17192.827119565216,7.074193548387097,233.84974193548388,65.45999908447266,"4,395.31",558.01,165.37,77.24,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-15,76.13999938964844,76.23999786376953,75.08999633789062,75.18000030517578,6645400,59.80173873901367,0.0,-1.5324141353347698,-1.532419743480129,60.140754013061525,60.33921199374728,60.13090449627602,0.0556947360880353,-481.16932827484567,-460.2651366216976,61.9776585857733,58.88023402286928,17192.889282608696,7.064516129032258,233.86364516129032,65.0999984741211,"4,449.00",564.58,166.93,78.81,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-16,75.44000244140625,75.58999633789062,74.56999969482422,74.94000244140625,12877900,59.61082077026367,0.0,-0.3192309960033501,-0.3192515347809621,60.066126861572265,60.32596851695668,60.06155999947437,0.0557530377346163,-487.6852992258639,-472.7534299723207,61.828439893509184,58.836157045577735,17192.951445652176,7.054838709677419,233.8775483870968,67.18000030517578,"4,488.91",568.48,166.72,79.6,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-17,74.51000213623047,75.80999755859375,74.51000213623047,75.73999786376953,7176400,60.247196197509766,0.0,1.067514540033243,1.0675501847200677,60.023534317016605,60.32456186839512,60.08631149254576,0.0541447428880776,-465.9660036298208,-478.2735437101768,61.33757489463869,59.10668513038573,17193.01360869565,7.045161290322581,233.89145161290324,67.69000244140625,"4,508.29",571.66,169.86,79.84,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-18,75.26000213623047,75.5,73.73999786376953,74.69000244140625,14334800,59.41194915771485,0.0,-1.3863156218354655,-1.386366656892568,59.945087356567385,60.30855111908495,59.996396514568296,0.0560088430967332,-463.69030129897067,-472.4472013848852,61.19076397266271,59.06974628124354,17193.07577173913,7.035483870967743,233.90535483870968,67.81999969482422,"4,498.42",572.22,170.79,79.7,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-21,74.5999984741211,74.80000305175781,74.1500015258789,74.62000274658203,7578700,59.35627365112305,0.0,-0.0937203006240783,-0.0937109577805683,59.88246078491211,60.29213254205112,59.91104679944226,0.0548281478866224,-465.492095315459,-465.0494667480835,61.1863435980241,58.97155282531575,17193.262260869567,7.006451612903226,233.94706451612905,67.56999969482422,"4,550.54",576.33,170.33,79.88,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-22,75.04000091552734,75.12999725341797,74.58999633789062,74.86000061035156,6867000,59.54719161987305,0.0,0.3216267152717611,0.3216474974021333,59.82001274108887,60.27950642472607,59.862532775499695,0.0531554770849966,-459.31352820773657,-462.8319749407221,61.14634338180688,58.917688600615,17193.324423913044,6.996774193548387,233.9609677419355,68.13999938964844,"4,546.28",573.65,169.2,79.35,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-23,74.54000091552734,75.41000366210938,74.51000213623047,75.08000183105469,5526100,59.72220230102539,0.0,0.2938835411560259,0.2939024937893775,59.75726654052735,60.27021802266439,59.843822045569794,0.0529069230044042,-485.0449315994277,-469.9501850408744,61.137148410468775,58.891883724541,17193.386586956523,6.987096774193549,233.974870967742,67.58999633789062,"4,547.14",579.5,169.85,79.56,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-24,75.41999816894531,76.83999633789062,75.41000366210938,76.77999877929688,7927400,61.07442855834961,0.0,2.2642473452085587,2.264193558215455,59.75321670532227,60.28340180193791,60.00790291394044,0.0573791234238433,-408.5669528921573,-450.9751375664405,61.24351955082655,58.84198841426134,17193.44875,6.97741935483871,233.9887741935484,67.88999938964844,"4,561.16",582.48,170.4,79.89,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-25,76.55000305175781,76.61000061035156,76.01000213623047,76.25,5944200,60.65286636352539,0.0,-0.6902823492096588,-0.69024337153063,59.777134017944334,60.289360907769975,60.09389804055177,0.0577077459572735,-422.16574006393927,-438.5925415185081,61.27467195515157,58.83390501018047,17193.51091304348,6.967741935483871,234.0026774193548,68.0999984741211,"4,599.38",581.94,170.57,79.77,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-28,76.1500015258789,76.4000015258789,75.80000305175781,76.05999755859375,7728100,60.5017204284668,0.0,-0.249183529713115,-0.2491983382165274,59.794230728149415,60.292731693812776,60.14827435894045,0.0575310850591044,-427.04141778831126,-419.2580369148026,61.2933465476012,58.83193459558727,17193.697402173915,6.938709677419356,234.0443870967742,68.54000091552734,"4,638.18",585.43,171.28,79.95,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-29,76.44999694824219,77.55000305175781,76.38999938964844,77.5,7248000,61.64716339111328,0.0,1.893245447841263,1.893240315373812,59.83692626953125,60.3138946890831,60.34812622989683,0.0604239676551229,-317.3967980616158,-388.8679853046221,61.51111314308632,58.71280195701134,17193.75956521739,6.929032258064517,234.05829032258063,68.61000061035156,"4,602.14",582.11,170.96,79.52,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-30,77.68000030517578,78.5999984741211,77.5199966430664,77.87999725341797,7251900,61.949462890625,0.0,0.4903190366683407,0.4903704937627262,59.90022750854492,60.33905727679913,60.56163778466058,0.0570055116545734,-242.60356980267187,-329.0139285508663,61.77940839023233,58.56859881191611,17193.82172826087,6.919354838709678,234.0721935483871,68.30000305175781,"4,580.58",583.36,170.82,78.64,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-10-31,77.98999786376953,78.44999694824219,77.5199966430664,77.88999938964844,7577600,61.95739364624024,0.0,0.0128430105074572,0.0128019763936171,59.97254981994629,60.36357752482096,60.74773856620454,0.0550082636737168,-242.44038555124723,-267.4802511385117,62.04638030183797,58.46151154386516,17193.883891304347,6.909677419354839,234.08609677419355,68.18000030517578,"4,586.15",585.74,170.83,78.88,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-11-01,77.9800033569336,78.02999877929688,76.83999633789062,76.98999786376953,7178300,61.24149703979492,0.0,-1.1554776388899457,-1.1554659812400891,60.02628135681152,60.37668080116386,60.813573029349925,0.0527517482231559,-257.17076654997567,-247.40490730129827,62.148216496804245,58.45592473854732,17193.946054347827,6.9,234.1,68.33000183105469,"4,606.30",587.49,171.55,78.9,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-11-04,77.18000030517578,77.41999816894531,76.61000061035156,77.0,3906500,61.24944686889648,0.0,0.0129914748772552,0.0129811149071068,60.08191261291504,60.389515596277576,60.87168954128947,0.0506679174891559,-257.0071898400339,-252.20611398041896,62.25061204133657,58.50227644743296,17194.132543478263,6.880000000000001,234.1619,68.62000274658203,"4,608.10",587.38,171.59,78.52,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-11-05,76.77999877929688,76.80000305175781,76.06999969482422,76.6500015258789,6035300,60.97104644775391,0.0,-0.4545434728845388,-0.4545354046029071,60.1076042175293,60.39794357963231,60.88493712881807,0.0509010144531015,-262.735592847836,-258.97118307928184,62.25833632584271,58.68386910323444,17194.19470652174,6.873333333333334,234.1825333333333,68.25,"4,633.33",587.67,172.64,78.78,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-11-06,76.72000122070312,76.79000091552734,75.91000366210938,76.41999816894531,5059600,60.78808975219727,0.0,-0.3000696051596807,-0.3000714375361979,60.15036849975586,60.40351709638323,60.87202414526863,0.0504865991393612,-266.5001334358958,-262.0809720412552,62.207741064037016,58.91582613567001,17194.25686956522,6.866666666666667,234.20316666666668,67.73999786376953,"4,559.30",576.42,170.19,77.83,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-11-07,76.81999969482422,77.19000244140625,75.66999816894531,75.69000244140625,5424600,60.20742034912109,0.0,-0.955241749581337,-0.9552354835351328,60.1671176147461,60.40075517036546,60.78341030578229,0.0509297290086914,-313.3166458072591,-280.85079069699697,62.20701476805706,58.93087166077596,17194.319032608695,6.86,234.2238,67.86000061035156,"4,588.03",584.79,172.04,79.31,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-11-08,75.27999877929688,75.70999908447266,74.77999877929688,75.4800033569336,9229700,60.04036331176758,0.0,-0.2774462646308206,-0.277469183009027,60.18020950317383,60.395749727884926,60.68433737324699,0.0509826784087664,-353.7812171226897,-311.1993321219482,62.18880270932183,58.88226586367622,17194.381195652175,6.8533333333333335,234.2444333333333,67.05000305175781,"4,584.69",586.38,172.1,79.4,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
2013-11-11,75.2699966430664,75.66999816894531,74.93000030517578,75.37000274658203,5774000,59.952884674072266,0.0,-0.1457347714087786,-0.1456997141091043,60.20041381835937,60.38968308331215,60.58681034669036,0.050982909842228,-355.9200610352109,-341.00597465505325,62.16694974459364,58.82616587125109,17194.56768478261,6.833333333333334,234.30633333333333,67.05000305175781,"4,587.20",586.29,172.77,78.77,19470,0.0739,12672,6798,4096,409,4505,2293,188,2105,754,1351,0.4266,1408,1417,-0.0541,0.96,0.95,0.5079,916,0.65,0.39,0.3448,0.3492,0.11779999999999999,0.0694,0.047,0.3582,2733,0.1404,440,2293,0.11779999999999999
