date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,EBIT,EBIT Margin
2019-11-18,133.64999389648438,134.72999572753906,133.64999389648438,134.2899932861328,1286900,122.25764465332033,0.0,0.5390326588561312,0.539023370938585,127.07624465942382,128.25821731567382,121.5306640571162,0.0924754569018602,-108.2198899531282,-105.05652005294684,123.1789407289538,116.88546280498174,21800.193304347824,3.6,258.2637,96.38999938964844,"6,328.46",1119.05,464.94,138.29,8013,0.037599999999999995,5230,2783,1098,"1,169",2267,516,84,432,36,396,-0.4415,259,262,-0.0246,1.52,1.5,-0.4275,2001,7.72,0.82,0.0649,0.34729999999999994,0.0644,0.049400000000000006,0.24969999999999998,0.0833,516,0.0644,516,0.0644
2019-11-19,134.64999389648438,135.67999267578125,134.36000061035156,135.4600067138672,1810300,123.3228530883789,0.0,0.8712588325486159,0.8712816593834605,126.87395294189452,128.31001251220704,121.7696225946179,0.0916174146651302,-83.6128890370179,-98.77656819565546,123.6553353872698,116.89249252410714,21798.06420652174,3.6,258.2908,96.47000122070312,"6,323.50",1114.96,461.81,137.81,8013,0.037599999999999995,5230,2783,1098,"1,169",2267,516,84,432,36,396,-0.4415,259,262,-0.0246,1.52,1.5,-0.4275,2001,7.72,0.82,0.0649,0.34729999999999994,0.0644,0.049400000000000006,0.24969999999999998,0.0833,516,0.0644,516,0.0644
2019-11-20,134.77999877929688,135.6999969482422,134.44000244140625,135.42999267578125,1301100,123.29552459716795,0.0,-0.0221571213630089,-0.0221601191721987,126.67730667114256,128.36449123382567,121.97307619495793,0.0914223787591345,-109.18191689739288,-100.33823196251296,124.06452612239872,116.7810007635876,21795.93510869565,3.6,258.3179,96.01000213623048,"6,283.59",1112.24,460.24,137.19,8013,0.037599999999999995,5230,2783,1098,"1,169",2267,516,84,432,36,396,-0.4415,259,262,-0.0246,1.52,1.5,-0.4275,2001,7.72,0.82,0.0649,0.34729999999999994,0.0644,0.049400000000000006,0.24969999999999998,0.0833,516,0.0644,516,0.0644
2019-11-21,135.9499969482422,135.99000549316406,133.7899932861328,134.69000244140625,1230500,122.621826171875,0.0,-0.5464005570365305,-0.5464094722773427,126.42949508666992,128.41018508911134,122.05957619188018,0.0914569271780894,-117.36844586363377,-103.38775059934814,124.32127175635686,116.82104696922907,21793.806010869564,3.6,258.345,95.7699966430664,"6,288.52",1117.13,460.13,137.7,8013,0.037599999999999995,5230,2783,1098,"1,169",2267,516,84,432,36,396,-0.4415,259,262,-0.0246,1.52,1.5,-0.4275,2001,7.72,0.82,0.0649,0.34729999999999994,0.0644,0.049400000000000006,0.24969999999999998,0.0833,516,0.0644,516,0.0644
2019-11-22,134.7100067138672,135.5,134.38999938964844,135.1300048828125,1222700,123.02245330810548,0.0,0.3266778776677581,0.3267176397038218,126.22592987060548,128.46222400665283,122.1879598073769,0.0911384070714908,-122.04668553109104,-116.1990160973725,124.58410861083496,116.98610318115723,21791.67691304348,3.6,258.3721,95.97000122070312,"6,326.21",1123.36,466.46,138.64,8013,0.037599999999999995,5230,2783,1098,"1,169",2267,516,84,432,36,396,-0.4415,259,262,-0.0246,1.52,1.5,-0.4275,2001,7.72,0.82,0.0649,0.34729999999999994,0.0644,0.049400000000000006,0.24969999999999998,0.0833,516,0.0644,516,0.0644
2019-11-25,135.57000732421875,135.94000244140625,134.8699951171875,135.02999877929688,1161300,122.93138122558594,0.0,-0.0740073262058604,-0.0740288297547131,126.01999694824218,128.5154638671875,122.28708266313812,0.0909843546829697,-165.95956268529625,-135.12489802667363,124.66962893862268,117.42224270444376,21785.289619565217,3.6,258.4534,96.7300033569336,"6,371.99",1131.19,466.17,139.09,8013,0.037599999999999995,5230,2783,1098,"1,169",2267,516,84,432,36,396,-0.4415,259,262,-0.0246,1.52,1.5,-0.4275,2001,7.72,0.82,0.0649,0.34729999999999994,0.0644,0.049400000000000006,0.24969999999999998,0.0833,516,0.0644,516,0.0644
2019-11-26,134.8300018310547,136.89999389648438,134.6999969482422,136.67999267578125,1827500,124.4334945678711,0.0,1.2219461685556654,1.2219120352424009,125.82753768920898,128.5679779434204,122.5732709171025,0.0920149456537622,-179.5184576961237,-155.84156863750363,124.89021371482106,117.90721441628246,21783.16052173913,3.6,258.4805,96.80999755859376,"6,391.56",1139.22,468.36,139.72,8013,0.037599999999999995,5230,2783,1098,"1,169",2267,516,84,432,36,396,-0.4415,259,262,-0.0246,1.52,1.5,-0.4275,2001,7.72,0.82,0.0649,0.34729999999999994,0.0644,0.049400000000000006,0.24969999999999998,0.0833,516,0.0644,516,0.0644
2019-11-27,137.0800018310547,137.32000732421875,136.1300048828125,136.83999633789062,1057500,124.57916259765624,0.0,0.1170644356770722,0.1170649673474466,125.65219436645508,128.61772884368895,122.84072314117634,0.0919674222521358,-161.08262250794206,-168.85354762978727,125.13559794032972,118.30456929599842,21781.03142391304,3.6,258.5076,97.3499984741211,"6,370.32",1132.37,466.27,139.32,8013,0.037599999999999995,5230,2783,1098,"1,169",2267,516,84,432,36,396,-0.4415,259,262,-0.0246,1.52,1.5,-0.4275,2001,7.72,0.82,0.0649,0.34729999999999994,0.0644,0.049400000000000006,0.24969999999999998,0.0833,516,0.0644,516,0.0644
2019-11-29,136.8300018310547,137.2100067138672,136.47000122070312,136.72000122070312,523300,124.46996307373048,0.0,-0.0876900909082212,-0.0876547262389726,125.46610870361329,128.67190242767333,123.05795513218357,0.0909111527317849,-163.32031543137305,-167.97379854514622,125.40738406212022,118.54807095496962,21776.77322826087,3.6,258.5618,96.76000213623048,"6,373.54",1123.01,459.69,138.0,8013,0.037599999999999995,5230,2783,1098,"1,169",2267,516,84,432,36,396,-0.4415,259,262,-0.0246,1.52,1.5,-0.4275,2001,7.72,0.82,0.0649,0.34729999999999994,0.0644,0.049400000000000006,0.24969999999999998,0.0833,516,0.0644,516,0.0644
2019-12-02,136.99000549316406,137.25999450683594,135.25999450683594,135.25999450683594,1577300,123.14075469970705,0.0,-1.0678808519832717,-1.0678948890151752,125.26545639038086,128.71132785797118,123.06899507452005,0.0911346786038217,-190.55816469469943,-171.6537008780048,125.34828424753664,119.02049016652585,21770.385934782607,3.596774193548387,258.6295806451613,96.1500015258789,"6,348.57",1113.28,456.47,136.98,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-03,134.77999877929688,135.10000610351562,133.6999969482422,134.6199951171875,1865200,122.55810546875,0.0,-0.4731623655478523,-0.4731571057672079,125.04841720581057,128.7462285232544,123.00087646041736,0.0910316287168564,-206.8994286693166,-186.92596959846296,125.04341870326628,119.72775286655794,21768.25683695652,3.5935483870967744,258.6431612903225,95.61000061035156,"6,398.08",1115.02,458.89,137.93,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-04,133.4499969482422,135.49000549316406,133.3300018310547,135.1699981689453,1303000,123.05880737304688,0.0,0.4085597026497023,0.4085424643126112,124.83756881713867,128.78076789855956,123.0086005821013,0.0350704270675346,-252.99925216984053,-216.8189485112855,124.86177360517412,120.26445320146652,21766.12773913044,3.5903225806451613,258.65674193548386,96.26000213623048,"6,414.88",1112.3,460.39,138.43,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-05,135.41000366210938,135.41000366210938,134.02999877929688,134.30999755859375,1435000,122.27587890625,0.0,-0.6362363113127101,-0.6362230249993162,124.60924026489258,128.81103454589845,122.91090435865446,0.0326575581984901,-277.04530592109035,-245.6479955867491,124.741400805967,120.56326304290994,21763.998641304348,3.5870967741935487,258.6703225806451,96.37999725341795,"6,445.14",1120.07,465.65,139.73,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-06,135.19000244140625,136.14999389648438,134.7899932861328,135.72000122070312,1583700,123.5595245361328,0.0,1.0498128864117051,1.0497946458164489,124.38382400512695,128.84234786987304,122.9973870489849,0.0334918089034048,-244.8737805414377,-258.30611287745614,124.7659357212016,120.78544519920855,21761.86954347826,3.583870967741936,258.68390322580643,97.0999984741211,"6,447.21",1117.63,463.7,139.52,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-09,135.30999755859375,135.6300048828125,134.82000732421875,135.4499969482422,987100,124.06332397460938,0.82,-0.1989421382496692,0.4077382462970291,124.17030532836914,128.86959999084473,123.1395119724015,0.0323723528677411,-232.2472455820321,-251.38877734818664,124.86160193152018,120.96138390832355,21755.48225,3.574193548387097,258.7246451612903,96.75,"6,434.21",1112.41,463.75,139.3,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-10,135.4499969482422,135.7899932861328,135.14999389648438,135.5399932861328,828600,124.14573669433594,0.0,0.0664424805598251,0.0664279475080187,123.94587142944336,128.89377269744872,123.27367526865942,0.0306470362284154,-230.1817667282372,-235.7675976172356,124.95783456718604,121.12223592841944,21753.35315217392,3.570967741935484,258.7382258064516,96.70999908447266,"6,458.65",1115.26,466.76,138.88,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-11,135.25999450683594,135.63999938964844,134.27999877929688,134.6300048828125,1260100,123.31224060058594,0.0,-0.6713799973409151,-0.6713851928739079,123.76194046020508,128.91668743133545,123.27881731291627,0.031482575985698,-251.0713643786163,-237.8334588962952,124.89344842191625,121.37765524629668,21751.224054347826,3.567741935483871,258.7518064516129,97.1500015258789,"6,476.28",1124.2,470.63,140.39,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-12,134.6199951171875,136.22000122070312,134.30999755859375,135.61000061035156,1068900,124.2098617553711,0.0,0.7279177686965843,0.7279254276893576,123.6534994506836,128.94279216766358,123.40295657191028,0.0316010818628721,-228.57462455399653,-236.60925188694992,124.99152911330351,121.48935925339568,21749.09495652173,3.564516129032258,258.7653870967742,97.75,"6,483.84",1123.88,472.22,140.13,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-13,135.1300048828125,136.2100067138672,135.1199951171875,135.66000366210938,985600,124.25568389892578,0.0,0.0368726875103364,0.0368909061704947,123.55799179077148,128.96858890533449,123.51665354884568,0.0304649494067755,-227.42620148457488,-235.6907301390625,125.0515989970961,121.66004117014025,21746.96585869565,3.5612903225806454,258.77896774193545,98.19000244140624,"6,523.01",1129.54,477.25,140.82,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-16,136.07000732421875,136.75,135.67999267578125,136.17999267578125,1312700,124.73193359375,0.0,0.3833031104488293,0.3832820196874253,123.41319747924804,129.00070610046387,123.67869088816624,0.0302776684126689,-215.49013534030112,-223.8303204596241,125.10095714217024,121.92365833634538,21740.57856521739,3.5516129032258066,258.8197096774193,98.05999755859376,"6,517.48",1134.6,476.4,141.02,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-17,136.27999877929688,137.25999450683594,136.1999969482422,136.99000549316406,1083400,125.47382354736328,0.0,0.5948104427581313,0.5947875032785044,123.31619750976564,129.03411556243896,123.91804190939251,0.0300179511500474,-196.8964277656039,-213.27092153016,125.37415397541264,121.97207939250728,21738.449467391303,3.548387096774193,258.83329032258064,97.7699966430664,"6,532.27",1132.01,476.91,140.82,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-18,137.1699981689453,137.1699981689453,134.94000244140625,135.6699981689453,1582400,124.2647933959961,0.0,-0.963579291399197,-0.9635716177173848,123.24090164184572,129.06546375274658,123.96427544093966,0.0314153974945647,-230.66731118669333,-214.3512914308661,125.43254000468384,122.0078873939978,21736.320369565216,3.545161290322581,258.8468709677419,97.70999908447266,"6,561.16",1139.46,480.39,141.25,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-19,135.39999389648438,136.49000549316406,135.10000610351562,136.47000122070312,1741500,124.99755859375,0.0,0.5896683589260432,0.5896804539148759,123.16806106567384,129.10186332702636,124.10204652798105,0.0309683638759716,-212.021851558496,-213.1951968369311,125.59615141066664,122.01447938767322,21734.191271739128,3.541935483870968,258.8604516129032,98.04000091552734,"6,604.33",1143.63,482.6,141.59,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-20,137.14999389648438,137.61000061035156,136.0399932861328,136.42999267578125,2676500,124.96089935302734,0.0,-0.0293167322957477,-0.0293279653899469,123.08975311279296,129.13672882080078,124.2165602379872,0.0307569404044427,-195.5398332941168,-212.7429986797687,125.69307672713838,122.15146138931672,21732.062173913044,3.5387096774193547,258.8740322580645,98.51000213623048,"6,591.26",1140.6,484.38,141.11,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-23,136.8000030517578,136.8000030517578,135.5800018310547,136.22999572753906,1003000,124.7777328491211,0.0,-0.1465930946118798,-0.1465790538116906,122.98884536743164,129.16685123443602,124.29138325280506,0.0308390820449324,-199.81942572746647,-202.4603701933597,125.7670016358608,122.25306443469586,21725.67488043478,3.5290322580645164,258.91477419354834,98.4800033569336,"6,591.01",1142.98,484.14,141.25,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-24,136.4499969482422,136.4499969482422,135.5500030517578,135.8300018310547,486200,124.4113540649414,0.0,-0.2936166108999716,-0.2936251331178696,122.87132446289064,129.19131439208985,124.30737936108991,0.0310634500908182,-268.67708923829696,-221.3454494199601,125.77306824556676,122.39499510892544,21723.545782608693,3.525806451612904,258.92835483870965,98.52999877929688,"6,599.95",1155.46,488.24,141.99,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-26,135.9600067138672,136.30999755859375,135.80999755859375,136.2899932861328,927700,124.83267211914062,0.0,0.3386523219297777,0.3386491991553164,122.75858825683594,129.21662349700927,124.37741839549668,0.0310821950855793,-283.70334730909343,-250.73328742495224,125.81963881815896,122.3883422914602,21719.28758695652,3.5193548387096776,258.9555161290322,98.9000015258789,"6,624.39",1154.25,487.71,141.97,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-27,136.47999572753906,136.89999389648438,135.97000122070312,136.8000030517578,614400,125.29983520507812,0.0,0.3742092528790985,0.3742314235584354,122.6686688232422,129.243998298645,124.50040730344088,0.0308084971558299,-269.67443352349534,-274.01829002362854,125.92650382159022,122.35354454877113,21717.15848913044,3.5161290322580645,258.9690967741936,99.06999969482422,"6,579.85",1146.61,484.19,141.45,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-30,136.97999572753906,136.97999572753906,135.64999389648438,136.49000549316406,799200,125.0158920288086,0.0,-0.2266063974256327,-0.2266109734340826,122.61112503051758,129.26491039276124,124.56913860015658,0.0308910440282624,-278.2012509450821,-277.1930105925569,125.9913158413671,122.34332542450204,21710.77119565217,3.5064516129032257,259.0098387096774,98.33000183105467,"6,595.17",1147.63,485.99,141.92,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
2019-12-31,136.30999755859375,136.99000549316406,136.1300048828125,136.9499969482422,765100,125.4372100830078,0.0,0.3370147531433387,0.3370115969753007,122.54598495483398,129.2845071029663,124.68488146453674,0.0307491921274883,-265.5490640822966,-271.1415828502913,126.12308990954722,122.441196894652,21708.642097826087,3.503225806451613,259.02341935483867,98.77999877929688,"6,568.35",1160.67,495.32,142.61,8063,0.0342,4640,3423,1085,"1,181",2266,1157,83,1074,201,873,0.4058,257,259,-0.0259,3.36,3.33,0.4416,1412,5.5,0.82,0.0649,0.42450000000000004,0.1435,0.10830000000000001,0.1751,0.18719999999999998,1157,0.1435,1157,0.1435
