date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Gross Profit,"Selling, General & Admin",Other Operating Expenses,Operating Expenses,Operating Income,Pretax Income,Income Tax,Net Income,Preferred Dividends,Net Income Common,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2021-05-05,352.0,359.1400146484375,348.54998779296875,357.6199951171875,2786800,335.9370422363281,0.0,2.223873445214264,2.223873745914817,315.83951782226563,241.49235496521,324.5974560843195,0.0732480838221103,26.526409576986783,13.505875952636217,336.5376446676986,303.6816058205826,23492.854021978023,5.812903225806451,268.71690322580645,123.5500030517578,"9,057.87",1584.3,761.43,167.74,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-05-06,359.7699890136719,366.2999877929688,356.5,365.9700012207031,3048700,343.7807312011719,0.0,2.334882338102884,2.334868733923612,316.527578125,242.2306444549561,327.15522609989983,0.0750013911779905,41.87077370036363,24.14340839246982,340.7018685418762,302.7891959112488,23498.75084615385,5.816129032258065,268.78512903225806,124.51000213623048,"9,133.80",1596.64,768.45,168.85,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-05-07,362.2999877929688,371.6499938964844,360.9299926757813,370.8900146484375,3378100,348.4024963378906,0.0,1.3443761541447552,1.3443933057476043,317.3619708251953,243.0198859405517,329.9881954649653,0.0756121703349018,47.27262533561379,38.556602870988094,345.27471688376073,301.9813378037392,23504.647670329672,5.819354838709677,268.8533548387097,125.7300033569336,"9,040.36",1577.94,747.61,168.16,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-05-10,373.5,376.9800109863281,368.5,368.6799926757813,3396300,346.3264465332031,0.0,-0.5958699035753523,-0.5958768454615404,318.30979309082034,243.8125299072265,332.1666289407304,0.0750307192423589,37.97337894707592,42.37225932768447,348.47949229037806,302.2371977730985,23522.338142857145,5.829032258064516,269.05803225806454,124.61000061035156,"8,943.72",1567.8,746.94,165.86,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-05-11,363.0,368.6300048828125,358.6199951171875,359.9200134277344,3734300,338.0975952148437,0.0,-2.37603868451588,-2.376038965759564,318.8734143066406,244.5711985015869,332.9574244439455,0.0795732864364046,16.72218089883381,33.98939506050787,349.10514821112093,304.6400635808713,23528.234967032968,5.832258064516129,269.1262580645161,123.30999755859376,"8,720.70",1524.57,724.98,162.93,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-05-12,363.0700073242188,368.1300048828125,353.2699890136719,354.3999938964844,3309800,332.91229248046875,0.0,-1.533679519146358,-1.5336703980636135,319.3141668701172,245.29677169799805,332.9514068488153,0.0799712353403432,4.739063547268591,19.811541131059464,349.42389322206026,306.1108144195413,23534.131791208794,5.835483870967742,269.19448387096776,120.83999633789062,"8,797.55",1540.38,732.51,165.74,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-05-13,353.25,360.8900146484375,353.25,358.8099975585937,2673900,337.0549011230469,0.0,1.244357713899258,1.2443543648425592,319.77220336914064,246.04953315734863,333.4985394187129,0.0785107625515353,-10.626527887353005,3.611572186249825,350.24482241875097,307.19304989570213,23540.028615384617,5.838709677419355,269.26270967741937,122.19000244140624,"8,902.28",1564.66,751.09,168.13,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-05-14,362.0,369.510009765625,361.7000122070313,368.7699890136719,2732300,346.4109802246094,0.0,2.7758400052528165,2.7758323852846045,320.51392944335936,246.84463493347167,335.2201981928324,0.0822396609798315,11.162372832352,1.7583028307558888,352.58810556749023,307.33533803602535,23545.92543956044,5.841935483870968,269.330935483871,124.1500015258789,"8,869.55",1557.06,746.73,168.2,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-05-17,367.7799987792969,370.7000122070313,364.5,369.25,1826100,346.8619079589844,0.0,0.1301654149276077,0.1301713167644491,321.30074584960937,247.65609786987304,336.7724261616528,0.0805017061313571,12.472828183658862,4.336224376219312,354.71337038878846,307.667464572149,23563.61591208792,5.851612903225806,269.53561290322585,123.70999908447266,"8,819.56",1549.1,741.34,166.63,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-05-18,371.3800048828125,373.0799865722656,364.0,364.55999755859375,2018600,342.45623779296875,0.0,-1.2701428412745464,-1.2701510500070734,321.87131774902343,248.45279388427736,337.5302677124949,0.0820139334149964,-0.330629233193827,7.7681905942723715,354.87546437035354,310.57522532691206,23569.512736263736,5.854838709677419,269.60383870967746,123.33000183105467,"8,749.22",1541.62,744.75,165.74,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-05-19,360.0,360.0,353.92999267578125,358.3800048828125,3696000,336.6510009765625,0.0,-1.6951922090102545,-1.695176251955377,322.39341918945314,249.21384956359864,337.4130321477039,0.0844497662951452,-17.201411559784205,-1.6864042031063633,354.361555112603,313.2600208151314,23575.40956043956,5.858064516129033,269.67206451612907,122.66000366210938,"8,858.12",1554.45,760.06,166.48,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-05-20,358.9800109863281,361.9500122070313,353.3500061035156,359.7799987792969,1919600,337.9660949707031,0.0,0.3906450910792669,0.390640155628752,322.7270837402344,249.9710745239257,337.4867738574372,0.083709218395745,-13.379575308168972,-10.303872033715642,352.6803550328942,317.6588112268714,23581.306384615385,5.861290322580645,269.7402903225807,124.16999816894533,"8,847.75",1547.58,756.02,167.46,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-05-21,361.489990234375,367.1400146484375,360.510009765625,366.260009765625,2657500,344.05322265625,0.0,1.8011037323681922,1.8011060210269214,323.1809875488281,250.74541481018068,338.3623003639456,0.0849470367382969,4.31041898918626,-8.756855959588947,352.5557904997615,320.31121999828537,23587.20320879121,5.864516129032258,269.8085161290323,124.18000030517578,"8,929.11",1560.15,771.03,168.47,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-05-24,367.3200073242188,369.7200012207031,365.510009765625,368.2900085449219,1834300,345.9601135253906,0.0,0.5542507304021171,0.5542429902032353,323.5469665527344,251.5305382537842,339.3753421188049,0.0849698691041589,-9.109645285773324,-6.059600534918652,352.8802953763489,322.3135339693541,23604.89368131868,5.874193548387097,270.0131935483871,125.3000030517578,"8,927.70",1564.27,771.99,167.22,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-05-25,369.9100036621094,373.7699890136719,364.0899963378906,364.510009765625,2631000,342.4093322753906,0.0,-1.0263647374609164,-1.0263556725707337,323.89378173828123,252.27931495666505,339.77987413968305,0.0845529136569484,-45.68336580566755,-16.827530700751513,352.7634504166733,324.1099687727798,23610.790505494508,5.87741935483871,270.0814193548387,125.05999755859376,"9,020.70",1572.45,774.43,167.62,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-05-26,365.0,368.7900085449219,361.9100036621094,367.3999938964844,2121200,345.1240539550781,0.0,0.7928408146370414,0.7928293489104288,324.3764282226563,253.03653152465824,340.4924314484024,0.0821996392937947,-34.243330311155695,-29.678780467532164,352.8961451507674,325.78931627501385,23616.68732967033,5.880645161290323,270.1496451612903,125.23999786376952,"9,048.37",1574.05,770.81,168.88,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-05-27,371.3299865722656,373.5499877929688,367.2999877929688,371.3699951171875,3897000,348.85333251953125,0.0,1.0805664906520684,1.0805617637241085,324.87278869628904,253.80462432861327,341.60721825788625,0.0823108209997396,-18.527877981185338,-32.81819136600284,353.8770070975589,326.5368845040036,23622.58415384616,5.883870967741935,270.217870967742,125.3499984741211,"9,034.00",1570.88,772.95,169.16,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-05-28,372.0,373.0700073242188,368.260009765625,372.0199890136719,2169700,350.64422607421875,1.25,0.1750259592941283,0.5133657579685647,325.3476672363281,254.5767226409912,342.81215263339726,0.0819330584799764,-12.698710140853867,-21.82330614439828,354.37813412084284,328.3678741799384,23628.48097802198,5.887096774193549,270.2860967741936,125.5999984741211,"9,025.30",1567.73,770.64,170.42,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-06-01,377.7000122070313,383.3599853515625,376.30999755859375,382.4400024414063,3644000,360.4654846191406,0.0,2.8009283735964674,2.800918370988104,326.0903625488281,255.41522521972647,345.1659302314964,0.085654683501425,23.96375997826977,-2.420942714589785,357.19085577195136,328.70876886183765,23652.06827472528,5.9,270.559,125.7300033569336,"8,993.85",1565.59,773.29,171.11,15388,0.1574,15388,7776,772,8548,6840,6840,1354,5486,139,"5,347",26.1421,351,356,0.0008,15.22,15.02,27.3396,19657,56.03,1.25,0.0,1.0,0.4445,0.3475,1.2773999999999999,0.198,7360,0.4783,520,6840,0.4445
2021-06-02,383.3299865722656,384.6700134277344,379.3699951171875,383.4400024414063,2809700,361.4080200195313,0.0,0.2614789231294434,0.2614772954993238,326.9434033203125,256.2603829193115,347.33154220323445,0.0769082908112131,25.964406534372085,12.409818790596022,359.4227583787022,329.75479289082904,23657.9650989011,5.883333333333334,270.5991666666667,125.9499969482422,"8,958.41",1548.83,765.28,171.09,15388,0.1574,15388,7776,772,8548,6840,6840,1354,5486,139,"5,347",26.1421,351,356,0.0008,15.22,15.02,27.3396,19657,56.03,1.25,0.0,1.0,0.4445,0.3475,1.2773999999999999,0.198,7360,0.4783,520,6840,0.4445
2021-06-03,382.25,391.25,380.1300048828125,388.7200012207031,3003900,366.3846435546875,0.0,1.3770078097429916,1.377009711872823,328.03800903320314,257.1530867004395,349.87195571676153,0.0772375758973006,34.39218878708309,28.106785099908347,363.2734031642796,328.94890823708755,23663.861923076925,5.866666666666667,270.6393333333333,125.43000030517578,"9,040.83",1556.96,780.81,171.49,15388,0.1574,15388,7776,772,8548,6840,6840,1354,5486,139,"5,347",26.1421,351,356,0.0008,15.22,15.02,27.3396,19657,56.03,1.25,0.0,1.0,0.4445,0.3475,1.2773999999999999,0.198,7360,0.4783,520,6840,0.4445
2021-06-04,389.6799926757813,392.0499877929688,386.3200073242188,391.4500122070313,2514100,368.957763671875,0.0,0.7023078251067627,0.7023002089342256,329.24269409179686,258.0667961883545,352.41673011077665,0.0748827374911682,40.33014199749078,33.56224577298201,367.2851984302323,327.4548162182052,23669.75874725275,5.8500000000000005,270.6795,126.58000183105467,"9,064.51",1555.34,783.86,171.12,15388,0.1574,15388,7776,772,8548,6840,6840,1354,5486,139,"5,347",26.1421,351,356,0.0008,15.22,15.02,27.3396,19657,56.03,1.25,0.0,1.0,0.4445,0.3475,1.2773999999999999,0.198,7360,0.4783,520,6840,0.4445
2021-06-07,393.0,393.260009765625,387.5499877929688,388.1600036621094,2188700,365.8567810058594,0.0,-0.8404670947313342,-0.840470907876989,330.34966369628904,258.95709182739256,354.2087368967877,0.073270363355461,31.33744363500949,35.35325813986115,369.8096681959448,326.67577491928955,23687.44921978022,5.800000000000001,270.8,126.79000091552734,"9,028.03",1566.28,783.76,171.26,15388,0.1574,15388,7776,772,8548,6840,6840,1354,5486,139,"5,347",26.1421,351,356,0.0008,15.22,15.02,27.3396,19657,56.03,1.25,0.0,1.0,0.4445,0.3475,1.2773999999999999,0.198,7360,0.4783,520,6840,0.4445
2021-06-08,385.7900085449219,386.4800109863281,382.2200012207031,384.7000122070313,2452600,362.5956115722656,0.0,-0.8913827860765444,-0.8913787041551435,331.4507769775391,259.83649299621584,355.3269868535181,0.0740588452206841,23.166135355501844,31.611240329334063,371.5271280477182,326.58523157142247,23693.346043956044,5.783333333333334,270.8401666666667,126.8000030517578,"8,957.13",1559.95,783.68,170.05,15388,0.1574,15388,7776,772,8548,6840,6840,1354,5486,139,"5,347",26.1421,351,356,0.0008,15.22,15.02,27.3396,19657,56.03,1.25,0.0,1.0,0.4445,0.3475,1.2773999999999999,0.198,7360,0.4783,520,6840,0.4445
2021-06-09,383.1600036621094,384.2699890136719,378.8800048828125,382.7799987792969,2025900,360.7859191894531,0.0,-0.4990936747621188,-0.4990938458867222,332.5468823242188,260.7041632843018,356.0548444983094,0.0743948497867227,18.631702339323933,24.37842710994512,372.6229030782791,327.75828893832244,23699.24286813187,5.766666666666667,270.88033333333334,126.58000183105467,"8,961.22",1571.76,790.97,169.14,15388,0.1574,15388,7776,772,8548,6840,6840,1354,5486,139,"5,347",26.1421,351,356,0.0008,15.22,15.02,27.3396,19657,56.03,1.25,0.0,1.0,0.4445,0.3475,1.2773999999999999,0.198,7360,0.4783,520,6840,0.4445
2021-06-10,389.6400146484375,389.6400146484375,372.3500061035156,373.9400024414063,3900800,352.4538879394531,0.0,-2.3094196055388982,-2.309411428450104,333.3583636474609,261.50746421813966,355.5747169571286,0.0789973498094532,-24.598845270753817,5.7329974746906815,372.082183071646,330.253168490854,23705.139692307694,5.75,270.9205,126.08000183105467,"9,005.53",1579.01,795.34,169.8,15388,0.1574,15388,7776,772,8548,6840,6840,1354,5486,139,"5,347",26.1421,351,356,0.0008,15.22,15.02,27.3396,19657,56.03,1.25,0.0,1.0,0.4445,0.3475,1.2773999999999999,0.198,7360,0.4783,520,6840,0.4445
2021-06-11,375.7000122070313,378.75,375.1099853515625,378.0499877929688,2117300,356.3277282714844,0.0,1.0991028840800388,1.0991055751090828,334.34144714355466,262.3363318634033,355.6751184657094,0.0786104009065659,-17.806297619824058,-7.924480183751285,372.0607323836608,332.20190189368293,23711.03651648352,5.733333333333333,270.96066666666667,126.44000244140624,"8,980.49",1582.99,804.54,168.68,15388,0.1574,15388,7776,772,8548,6840,6840,1354,5486,139,"5,347",26.1421,351,356,0.0008,15.22,15.02,27.3396,19657,56.03,1.25,0.0,1.0,0.4445,0.3475,1.2773999999999999,0.198,7360,0.4783,520,6840,0.4445
2021-06-14,377.4299926757813,378.75,370.7000122070313,372.9200134277344,2560500,351.49249267578125,0.0,-1.3569566276626088,-1.3569630461144455,335.21580078125,263.1353807067871,355.1174350270523,0.0787678524584585,-33.22969364640696,-25.211612178994915,372.1365143330012,332.6342711894598,23728.72698901099,5.683333333333334,271.08116666666666,126.66000366210938,"8,912.00",1575.56,798.3,168.68,15388,0.1574,15388,7776,772,8548,6840,6840,1354,5486,139,"5,347",26.1421,351,356,0.0008,15.22,15.02,27.3396,19657,56.03,1.25,0.0,1.0,0.4445,0.3475,1.2773999999999999,0.198,7360,0.4783,520,6840,0.4445
2021-06-15,373.5,374.8399963378906,367.1600036621094,371.2999877929688,2302900,349.9655456542969,0.0,-0.4344163832546766,-0.4344181037439276,336.1366436767578,263.9132434082032,354.4305164440183,0.0790155142204277,-38.10033710479257,-29.71210945700783,372.1572832233488,332.92386606864346,23734.623813186816,5.666666666666667,271.1213333333333,126.41000366210938,"8,841.89",1572.53,795.25,168.09,15388,0.1574,15388,7776,772,8548,6840,6840,1354,5486,139,"5,347",26.1421,351,356,0.0008,15.22,15.02,27.3396,19657,56.03,1.25,0.0,1.0,0.4445,0.3475,1.2773999999999999,0.198,7360,0.4783,520,6840,0.4445
2021-06-16,370.989990234375,374.0799865722656,365.25,371.0,3264200,349.68280029296875,0.0,-0.0807939140402114,-0.0807923422288636,336.98570068359373,264.70097732543945,353.79748762387834,0.0790113129489423,-55.57727340079666,-42.30243471733204,371.9957669130149,333.8080386289774,23740.52063736264,5.65,271.16150000000005,125.73999786376952,"8,842.50",1582.29,805.69,164.88,15388,0.1574,15388,7776,772,8548,6840,6840,1354,5486,139,"5,347",26.1421,351,356,0.0008,15.22,15.02,27.3396,19657,56.03,1.25,0.0,1.0,0.4445,0.3475,1.2773999999999999,0.198,7360,0.4783,520,6840,0.4445
2021-06-17,373.5199890136719,373.5199890136719,356.54998779296875,361.5,4146300,340.7286682128906,0.0,-2.5606469002695365,-2.5606441244969025,337.6652563476562,265.45133918762207,352.05497836908,0.0809047787173565,-43.09809346304058,-45.59190132287657,371.544868136282,334.66670412934303,23746.41746153846,5.633333333333334,271.2016666666667,125.52999877929688,"8,747.72",1571.37,798.46,161.46,15388,0.1574,15388,7776,772,8548,6840,6840,1354,5486,139,"5,347",26.1421,351,356,0.0008,15.22,15.02,27.3396,19657,56.03,1.25,0.0,1.0,0.4445,0.3475,1.2773999999999999,0.198,7360,0.4783,520,6840,0.4445
2021-06-18,356.5199890136719,358.3800048828125,348.1300048828125,348.8299865722656,6290100,328.7867126464844,0.0,-3.5048446549749257,-3.5048285279431823,338.0197387695313,266.13924591064455,348.9525429394006,0.0848796450674321,-42.86126776754439,-47.17887821046052,373.0273692694743,332.2662647637288,23752.31428571429,5.616666666666667,271.2418333333334,123.61000061035156,"8,830.12",1582.38,805.42,165.08,15388,0.1574,15388,7776,772,8548,6840,6840,1354,5486,139,"5,347",26.1421,351,356,0.0008,15.22,15.02,27.3396,19657,56.03,1.25,0.0,1.0,0.4445,0.3475,1.2773999999999999,0.198,7360,0.4783,520,6840,0.4445
