date,open,high,low,close,volume,adjclose,dividends,splits,Open_Close_Diff,High_Low_Diff,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,sp500,nasdaq,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2013-09-05,45.60114669799805,45.60114669799805,45.09542083740234,45.33396911621094,8277314,32.95539474487305,0.0,0.0,-0.2671775817871094,0.5057258605957031,-0.3565406293906781,-0.3565524779088114,33.23018543536846,33.23018543536846,32.979484889198616,0.0,-624.7503469293353,-591.2112514606707,33.798202777895746,32.42819187542457,17124.70697826087,7.2,233.5606666666667,64.01000213623047,1655.0799560546875,3658.780029296875,4326.52,555.44,163.58,76.01,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-09-06,45.39122009277344,45.6297721862793,44.904579162597656,45.314884185791016,27944815,32.94152069091797,0.0,0.0,-0.0763359069824218,0.7251930236816406,-0.0420985208045676,-0.0420994925488971,33.21949414853697,33.21949414853697,32.97442299609453,0.0,-625.5116030333031,-622.8473113238153,33.72436445734096,32.434053816584814,17127.29590217391,7.2,233.56483333333333,64.33000183105469,1655.1700439453125,3660.010009765625,4369.61,555.44,163.58,76.01,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-09-09,45.41984558105469,45.65839767456055,45.30534362792969,45.55343627929688,30580850,33.11492156982422,0.0,0.0,0.1335906982421875,0.3530540466308594,0.5264320935430389,0.5263900247144848,33.21575941358294,33.21575941358294,32.99315613925849,0.0,-615.9972622409018,-622.0864040678467,33.66040726063211,32.45292205455344,17135.062673913042,7.2,233.5773333333333,63.97999954223633,1671.7099609375,3706.179931640625,4378.42,555.44,163.58,76.01,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-09-10,45.66793823242188,46.183204650878906,45.66793823242188,45.78244400024414,32287413,33.28140640258789,0.0,0.0,0.1145057678222656,0.5152664184570312,0.5027232622873301,0.502748685098453,33.21802310285897,33.21802310285897,33.03158950770241,0.0,-600.5746066926973,-614.0278239889675,33.59357304735179,32.48576845960621,17137.651597826087,7.2,233.5815,63.97999954223633,1683.989990234375,3729.02001953125,4402.92,555.44,163.58,76.01,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-09-11,45.83015441894531,46.28816986083984,45.76335906982422,45.93511581420898,14021297,33.39240264892578,0.0,0.0,0.1049613952636718,0.524810791015625,0.333472398205803,0.3335082808557654,33.22383575439453,33.22383575439453,33.07969792653219,0.0,-562.4875313797692,-593.0198001044561,33.547289140533266,32.51193708627338,17140.24052173913,7.2,233.58566666666667,63.97999954223633,1689.1300048828125,3725.010009765625,4385.52,555.44,163.58,76.01,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-09-12,45.610687255859375,45.78244400024414,45.46755599975586,45.65839767456055,9958515,33.49038314819336,0.410305,0.0,0.0477104187011718,0.3148880004882812,-0.6024108892370372,0.2934215315313127,33.2324340574203,33.2324340574203,33.13445595608701,0.026429246511911,-557.4540302304025,-573.5053894342897,33.48892398047748,32.55027432274518,17142.829445652173,7.2,233.58983333333333,64.9000015258789,1683.4200439453125,3715.969970703125,4415.67,555.44,163.58,76.01,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-09-13,45.6870231628418,45.79198455810547,45.48664093017578,45.60114669799805,8049688,33.44837951660156,0.0,0.0,-0.08587646484375,0.3053436279296875,-0.1253898066475467,-0.1254199792398047,33.239182353019714,33.239182353019714,33.176312430822286,0.0249736100412881,-559.6118609158483,-559.8511408420067,33.523246580230065,32.53334254635685,17145.418369565217,7.2,233.594,64.55000305175781,1687.989990234375,3722.179931640625,4448.16,555.44,163.58,76.01,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-09-16,46.040077209472656,46.23091506958008,45.89694595336914,45.98282241821289,9880754,33.72833633422852,0.0,0.0,-0.0572547912597656,0.3339691162109375,0.8369871107464899,0.8369817063573981,33.25400520093513,33.25400520093513,33.24991561794312,0.0264017013176467,-545.2297851575896,-554.0985587679469,33.64609093750997,32.47461256895976,17153.185141304348,7.2,233.6065,64.80000305175781,1697.5999755859375,3717.85009765625,4465.19,555.44,163.58,76.01,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-09-17,45.90649032592773,46.020992279052734,45.7442741394043,45.81106948852539,8073058,33.60235977172852,0.0,0.0,-0.0954208374023437,0.2767181396484375,-0.3735154143549746,-0.3735036357905286,33.26425092360552,33.26425092360552,33.29690817178117,0.0266741901752679,-551.7015134798278,-552.1810531844218,33.72312142553103,32.45742285547483,17155.774065217392,7.2,233.61066666666667,65.02999877929688,1704.760009765625,3745.699951171875,4524.54,555.44,163.58,76.01,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-09-18,45.6202278137207,46.47900772094727,45.4484748840332,46.183204650878906,14681118,33.87533187866211,0.0,0.0,0.5629768371582031,1.0305328369140625,0.8123258559740165,0.8123599318261565,33.281710379464286,33.281710379464286,33.37403133269863,0.0278170938821654,-587.9503772924892,-561.6272253099688,33.85556671909313,32.41350371547718,17158.362989130434,7.2,233.6148333333333,66.94999694824219,1725.52001953125,3783.639892578125,4513.23,555.44,163.58,76.01,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-09-19,46.25,46.26908493041992,45.89694595336914,46.049617767333984,9775744,33.777339935302734,0.0,0.0,-0.2003822326660156,0.3721389770507812,-0.2892542528279862,-0.2892722755023391,33.295477867126465,33.295477867126465,33.42780581304584,0.0279146085256608,-683.0197020934356,-607.5571976219176,33.94517235346368,32.409561304373234,17160.95191304348,7.2,233.619,66.48999786376953,1722.3399658203125,3789.3798828125,4484.97,555.44,163.58,76.01,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-09-20,46.11641311645508,46.183204650878906,45.67748260498047,45.81106948852539,29303128,33.60235977172852,0.0,0.0,-0.3053436279296875,0.5057220458984375,-0.5180244492231423,-0.5180400940671404,33.30377197265625,33.30377197265625,33.451079674203534,0.0283648291336013,-693.8067040735219,-654.9255944864822,33.990185065405484,32.40843630300272,17163.540836956523,7.2,233.6231666666667,66.75,1709.9100341796875,3774.72998046875,4452.07,555.44,163.58,76.01,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-09-23,45.60114669799805,45.85877990722656,45.36259460449219,45.49618148803711,13210774,33.37140274047852,0.0,0.0,-0.1049652099609375,0.496185302734375,-0.6873622554635084,-0.6873238451673203,33.305551729704206,33.305551729704206,33.4404560830402,0.0291481443114226,-732.5309466063524,-703.1191175911032,34.00572220359396,32.41924041237283,17171.307608695653,7.2,233.63566666666668,66.48999786376953,1701.8399658203125,3765.2900390625,4441.98,555.44,163.58,76.01,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-09-24,45.4484748840332,46.011451721191406,45.343509674072266,45.35305404663086,13939029,33.26640701293945,0.0,0.0,-0.0954208374023437,0.6679420471191406,-0.3145922069171525,-0.3146278517435652,33.30454801901793,33.30454801901793,33.4172495403601,0.0292309563260569,-739.1997615857456,-721.8458040885399,34.013129224974634,32.43530522326755,17173.896532608695,7.2,233.6398333333333,65.58000183105469,1697.4200439453125,3768.25,4417.25,555.44,163.58,76.01,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-09-25,45.48664093017578,45.79198455810547,45.24809265136719,45.48664093017578,11901402,33.36439514160156,0.0,0.0,0.0,0.5438919067382812,0.2945488156267828,0.294555792045692,33.30604419708252,33.30604419708252,33.4102022871923,0.0294088707610057,-732.9760350061905,-734.9022477327629,34.00602409063243,32.51105659784414,17176.48545652174,7.2,233.644,66.79000091552734,1692.77001953125,3761.10009765625,4439.98,555.44,163.58,76.01,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-09-26,45.59160232543945,45.8015251159668,45.33396911621094,45.49618148803711,10753633,33.37140274047852,0.0,0.0,-0.0954208374023437,0.4675559997558594,0.0209744172491754,0.021003224686722,33.30763830789706,33.30763830789706,33.40502901429713,0.029237777686896,-964.8667243094488,-812.3475069671282,33.98798671927197,32.59982799325245,17179.074380434784,7.2,233.64816666666667,66.79000091552734,1698.6700439453125,3787.429931640625,4419.07,555.44,163.58,76.01,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-09-27,45.39122009277344,45.71564865112305,45.1240463256836,45.60114669799805,11014794,33.44837951660156,0.0,0.0,0.2099266052246093,0.5916023254394531,0.2307121312775217,0.2306668878191198,33.310989289056685,33.310989289056685,33.410809081271054,0.0265383027713556,-861.697377496868,-853.1800456041691,33.96421783203093,32.70133621459993,17181.663304347825,7.2,233.65233333333333,66.4000015258789,1691.75,3781.590087890625,4381.86,555.44,163.58,76.01,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-09-30,45.45801544189453,45.67748260498047,45.1240463256836,45.42938995361328,17023712,33.32240295410156,0.0,0.0,-0.02862548828125,0.553436279296875,-0.3766500555835939,-0.3766297928946671,33.3112547231275,33.3112547231275,33.399021597648456,0.0261792444360305,-870.9948056701248,-899.1863024921471,33.939072308103505,32.77844249292188,17189.430076086956,7.2,233.6648333333333,66.48999786376953,1681.550048828125,3771.47998046875,4410.37,561.22,165.36,76.66,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-10-01,46.67938995361328,46.975189208984375,45.94465637207031,46.50763320922852,28651482,34.11329650878906,0.0,0.0,-0.1717567443847656,1.0305328369140625,2.3734486787434284,2.373458948254359,33.329482945528895,33.329482945528895,33.494258252467205,0.0349910707608941,-594.8082082816435,-775.833463816212,34.02561525415419,32.82849889684678,17192.019,7.2,233.669,65.98999786376953,1695.0,3817.97998046875,4397.04,560.75,165.58,76.54,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-10-02,46.23091506958008,46.32633590698242,45.91603088378906,46.154579162597656,14646114,33.85432815551758,0.0,0.0,-0.0763359069824218,0.4103050231933594,-0.759131399016888,-0.759141976222566,33.34114617241754,33.34114617241754,33.542267572873925,0.0360372705846524,-608.7978551969435,-691.5336230495706,34.069383226348954,32.862831892059255,17192.08116304348,7.190322580645161,233.68290322580648,65.4000015258789,1693.8699951171875,3815.02001953125,4369.76,555.53,163.87,75.88,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-10-03,46.011451721191406,46.51717758178711,45.8015251159668,46.14503860473633,18759724,33.84732818603516,0.0,0.0,0.1335868835449218,0.7156524658203125,-0.0206708804075916,-0.0206767343019387,33.35215012923531,33.35215012923531,33.58294232129543,0.0359244773270508,-609.175998318448,-604.2606872656784,34.086249116270174,32.935159346254245,17192.143326086956,7.180645161290323,233.6968064516129,64.83000183105469,1678.6600341796875,3774.340087890625,4388.94,559.83,164.91,76.47,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-10-04,46.05915832519531,46.14503860473633,45.7442741394043,46.020992279052734,12126198,33.7563362121582,0.0,0.0,-0.0381660461425781,0.4007644653320312,-0.2688183376465147,-0.2688305953629011,33.36074983312729,33.36074983312729,33.6060615067438,0.0354682443040026,-614.0914467529149,-610.6884334227688,34.069866811890606,33.03302320275783,17192.205489130436,7.170967741935484,233.71070967741937,65.13999938964844,1690.5,3807.75,4355.64,552.88,163.85,75.63,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-10-07,45.725189208984375,46.020992279052734,45.49618148803711,45.696563720703125,9637198,33.51838684082031,0.0,0.0,-0.02862548828125,0.524810791015625,-0.7049577644532401,-0.70490283614425,33.364033937454224,33.364033937454224,33.59437155128734,0.0362256884886109,-626.9456339409726,-616.7376930041119,34.04823274931384,33.09500379243421,17192.39197826087,7.141935483870968,233.7524193548387,64.7300033569336,1676.1199951171875,3770.3798828125,4316.62,545.55,160.9,74.64,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-10-08,45.64885330200195,45.94465637207031,45.45801544189453,45.5629768371582,14693694,33.420387268066406,0.0,0.0,-0.08587646484375,0.4866409301757812,-0.2923346367166735,-0.2923755645500181,33.3651840054259,33.3651840054259,33.57117364685788,0.0362793190897025,-632.2396376420355,-624.425572778641,34.04121383573419,33.1159207925617,17192.454141304348,7.1322580645161295,233.7663225806452,64.0199966430664,1655.449951171875,3694.830078125,4316.53,543.57,161.3,74.84,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-10-09,45.5057258605957,45.6297721862793,44.98091506958008,45.10496139526367,16090363,33.08443832397461,0.0,0.0,-0.4007644653320312,0.6488571166992188,-1.0052359913433118,-1.0052215774674744,33.35956909179688,33.35956909179688,33.50627560380678,0.0360762522123204,-596.5316658600922,-618.5723124810335,34.07026872348549,33.05606947231529,17192.516304347828,7.122580645161291,233.78022580645165,64.8499984741211,1656.4000244140625,3677.780029296875,4404.47,555.22,164.28,76.93,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-10-10,45.41984558105469,45.4484748840332,44.80915832519531,45.314884185791016,18090995,33.23841857910156,0.0,0.0,-0.1049613952636718,0.6393165588378906,0.4654095337489616,0.4654159566474192,33.3560733795166,33.35719359154795,33.470561333846085,0.0363081042583377,-534.1908941691969,-587.6540658904415,34.07741918309116,33.02372255580044,17192.578467391304,7.112903225806452,233.79412903225807,64.83999633789062,1692.56005859375,3760.75,4421.77,559.81,165.42,77.47,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-10-11,45.24809265136719,45.314884185791016,44.99045944213867,45.1240463256836,10745668,33.09843444824219,0.0,0.0,-0.1240463256835937,0.3244247436523437,-0.4211372566351179,-0.4211515975895086,33.34409004211426,33.35221745417668,33.42094441576557,0.0366253739229054,-540.6535966129635,-557.1253855474175,34.09620670019483,32.96994053186084,17192.640630434784,7.103225806451613,233.8080322580645,66.18000030517578,1703.199951171875,3791.8701171875,4437.36,562.14,166.35,77.8,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-10-14,44.65649032592773,44.92366409301758,44.3129768371582,44.60877990722656,21666876,32.720497131347656,0.0,0.0,-0.0477104187011718,0.610687255859375,-1.1418887719822135,-1.1418585899750977,33.32510276794434,33.34029820280255,33.32755144450985,0.038285353527964,-435.4453396916102,-503.4299434912568,34.14404876569086,32.821314546076714,17192.827119565216,7.074193548387097,233.84974193548388,65.45999908447266,1710.1400146484375,3815.280029296875,4395.31,558.01,165.37,77.24,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-10-15,44.38931274414063,44.68511581420898,44.29389190673828,44.4370231628418,14840728,32.594505310058594,0.0,0.0,0.0477104187011718,0.3912239074707031,-0.3850290116474197,-0.3850547281824656,33.30373443603516,33.32648722330729,33.22981195991635,0.0384410710679523,-436.3330611222872,-470.8106658089537,34.20025637937805,32.66432148622253,17192.889282608696,7.064516129032258,233.86364516129032,65.0999984741211,1698.06005859375,3794.010009765625,4449.0,564.58,166.93,78.81,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-10-16,44.475189208984375,45.00954055786133,44.4370231628418,45.00954055786133,11635630,33.014434814453125,0.0,0.0,0.5343513488769531,0.5725173950195312,1.2883792708650033,1.2883444629697705,33.29201347351074,33.32081354314631,33.20109500718792,0.0393369861398721,-420.67163096149307,-430.8166772584634,34.14911724350029,32.629370915679395,17192.951445652176,7.054838709677419,233.8775483870968,67.18000030517578,1721.5400390625,3839.429931640625,4488.91,568.48,166.72,79.6,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-10-17,44.97137451171875,45.114505767822266,44.74236679077149,44.95228958129883,14544668,32.972450256347656,0.0,0.0,-0.0190849304199218,0.3721389770507812,-0.1271974249301699,-0.1271703069927743,33.27792640686035,33.31459277016776,33.17060904040922,0.0391905976501109,-422.237460982293,-426.41405102202447,34.10758424004735,32.59041495123683,17193.01360869565,7.045161290322581,233.89145161290324,67.69000244140625,1733.1500244140625,3863.14990234375,4508.29,571.66,169.86,79.84,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-10-18,45.200382232666016,45.27671813964844,44.34160232543945,44.475189208984375,21622755,32.622493743896484,0.0,0.0,-0.7251930236816406,0.9351158142089844,-1.061348324542155,-1.0613603469878607,33.25795059204101,33.30245068198756,33.09752700087419,0.0406146868355945,-435.2892218652812,-426.0661046030224,34.11422250116678,32.485790087334195,17193.07577173913,7.035483870967743,233.90535483870968,67.81999969482422,1744.5,3914.280029296875,4498.42,572.22,170.79,79.7,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-10-21,44.56106948852539,44.58015441894531,43.96946716308594,44.3797721862793,17478544,32.552513122558594,0.0,0.0,-0.1812973022460937,0.610687255859375,-0.2145398915712859,-0.2145164679539069,33.237684631347655,33.28952072406637,33.02485848376544,0.0402391551015063,-448.12604904868783,-435.217577298754,34.13795139135375,32.38017223535523,17193.262260869567,7.006451612903226,233.94706451612905,67.56999969482422,1744.6600341796875,3920.050048828125,4550.54,576.33,170.33,79.88,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-10-22,44.18893051147461,44.58015441894531,44.02671813964844,44.34160232543945,16601892,32.52450942993164,0.0,0.0,0.1526718139648437,0.553436279296875,-0.0860073383874726,-0.0860262079352192,33.21574913024902,33.276554430945446,32.9581452765876,0.0398243045905273,-449.2252199914055,-444.2134969684582,34.16017523560139,32.283758632806816,17193.324423913044,6.996774193548387,233.9609677419355,68.13999938964844,1754.6700439453125,3929.570068359375,4546.28,573.65,169.2,79.35,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-10-23,44.46564865112305,44.58015441894531,44.35114669799805,44.42748260498047,10113934,32.58750915527344,0.0,0.0,-0.0381660461425781,0.2290077209472656,0.1936787915572058,0.1936992331199372,33.1956282043457,33.26507034301758,32.90872712707905,0.0397006175967516,-523.1709605076511,-473.50740984924806,34.16003384316199,32.2062114266134,17193.386586956523,6.987096774193549,233.974870967742,67.58999633789062,1746.3800048828125,3907.070068359375,4547.14,579.5,169.85,79.56,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
2013-10-24,44.65649032592773,44.71374130249024,44.07442855834961,44.10305404663086,11738753,32.34953308105469,0.0,0.0,-0.553436279296875,0.639312744140625,-0.730242947218529,-0.7302677632857413,33.168805618286136,33.25006153544442,32.83416792094247,0.0400262786883492,-566.4046709247948,-512.9336171412838,34.1723125073541,32.09174579647891,17193.44875,6.97741935483871,233.9887741935484,67.88999938964844,1752.0699462890625,3928.9599609375,4561.16,582.48,170.4,79.89,11320,-0.0355,4607,6713,2982,1835,565,5382,1331,201,-61,1191,410,781,-0.1399,2927,2963,-0.023700000000000002,0.27,0.27,-0.069,2597,0.89,0.44,0.0233,0.593,0.1176,0.069,0.22940000000000002,0.3442,3346,0.2956,1954,1392,0.12300000000000001
