date,open,high,low,close,volume,adjclose,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2013-08-14,45.09999847412109,45.25,44.18999862670898,44.65999984741211,3741400,44.65999984741211,-0.9096956960023994,-0.9096956960023994,45.09181768243963,45.09181768243963,44.81877755941658,0.0,0.0,0.0,0.0,0.0,17067.750652173912,7.2,233.4929032258065,66.4000015258789,"4,374.62",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-08-15,44.11000061035156,44.18000030517578,42.86000061035156,43.59999847412109,5910700,43.59999847412109,-2.373491663485616,-2.373491663485616,44.96749941507975,44.96749941507975,44.65627368137719,0.0,0.0,0.0,0.0,0.0,17070.339576086957,7.2,233.49574193548384,65.18000030517578,"4,351.10",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-08-16,43.52999877929688,44.11000061035156,43.470001220703125,43.83000183105469,4073400,43.83000183105469,0.5275306536308921,0.5275306536308921,44.87999960092398,44.87999960092398,44.54610410133419,0.0,0.0,0.0,0.0,0.0,17072.9285,7.2,233.4985806451613,63.5,"4,329.10",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-08-19,43.79999923706055,44.16999816894531,43.34999847412109,43.43999862670898,3482000,43.43999862670898,-0.8898087794953602,-0.8898087794953602,44.77714238848005,44.77714238848005,44.39862337138416,0.0,17.901185147160287,0.0,0.0,0.0,17080.69527173913,7.2,233.5070967741936,63.5,"4,343.56",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-08-20,43.43000030517578,43.86000061035156,43.02000045776367,43.38999938964844,3571400,43.38999938964844,-0.115099536466845,-0.115099536466845,44.68466618855794,44.68466618855794,44.2641401738194,0.0,16.357997800660744,0.0,0.0,0.0,17083.284195652173,7.2,233.50993548387092,63.5,"4,313.36",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-08-21,43.43000030517578,44.150001525878906,43.2400016784668,43.5,5379900,43.5,0.2535160449387064,0.2535160449387064,44.61062455177307,44.61062455177307,44.16225481731014,0.0,19.75308060554827,18.0040878511231,0.0,0.0,17085.873119565218,7.2,233.5127741935484,63.0,"4,347.48",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-08-22,43.75,43.959999084472656,43.5,43.75,2964900,43.75,0.5747126436781658,0.5747126436781658,44.55999957813936,44.55999957813936,44.10728750833546,0.0,27.469135075693533,21.19340449396752,0.0,0.0,17088.46204347826,7.2,233.5156129032258,64.54000091552734,"4,370.13",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-08-23,43.150001525878906,43.72999954223633,43.0,43.59000015258789,4312800,43.59000015258789,-0.3657139369419693,-0.3657139369419693,44.50611072116428,44.50611072116428,44.03831586090245,0.0,25.79505490876397,24.3390901966686,0.0,0.0,17091.050967391304,7.2,233.5184516129032,64.54000091552734,"4,328.83",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-08-26,43.15999984741211,43.84000015258789,43.150001525878906,43.400001525878906,5731000,43.400001525878906,-0.4358766369439992,-0.4358766369439992,44.44789444772821,44.44789444772821,43.953207282899314,0.0,19.081317810335275,24.115169264930927,0.0,0.0,17098.817739130434,7.2,233.5269677419355,64.41999816894531,"4,277.09",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-08-27,42.91999816894531,42.97999954223633,42.33000183105469,42.459999084472656,5589800,42.459999084472656,-2.1659041667215995,-2.1659041667215995,44.34849967956543,44.34849967956543,43.754112856442426,0.0,3.86896956527169,16.248447428123644,46.27140588994374,42.42559346918711,17101.40666304348,7.2,233.5298064516129,62.04999923706055,"4,263.43",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-08-28,42.45000076293945,43.25,42.380001068115234,42.77999877929688,5877500,42.77999877929688,0.7536497920962892,0.7536497920962892,44.273809160505024,44.273809160505024,43.62423097948969,0.0,13.432750842080573,12.127679405895844,46.33228624799212,42.26771298906843,17103.99558695652,7.2,233.5326451612904,63.58000183105469,"4,290.96",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-08-29,42.36000061035156,43.97999954223633,42.11000061035156,43.650001525878906,13186500,43.650001525878906,2.0336670673376966,2.0336670673376966,44.245454268022016,44.245454268022016,43.62766705234159,0.0,43.137284234506666,20.146334880619644,46.23726986543155,42.21372958525205,17106.584510869565,7.2,233.5354838709677,62.29999923706055,"4,281.76",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-08-30,47.66999816894531,49.93999862670898,47.380001068115234,49.130001068115234,31862700,49.130001068115234,12.554408592603108,12.554408592603108,44.45782586802607,44.45782586802607,44.36131158777808,0.0,89.65520097321088,48.74174534993271,47.34220162627968,41.46979788543908,17109.17343478261,7.2,233.5383225806452,62.95000076293945,"4,290.52",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-03,49.459999084472656,50.150001525878906,49.130001068115234,49.58000183105469,10222700,49.58000183105469,0.9159388421660308,0.9159388421660308,44.6712498664856,44.6712498664856,45.05713695354829,0.0,92.91045236421056,75.23431252397603,48.308702059281416,40.8922977728719,17119.52913043478,7.2,233.5523333333333,62.95000076293945,"4,326.26",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-04,48.810001373291016,49.25,48.29999923706055,48.77000045776367,8027400,48.77000045776367,-1.6337259850274344,-1.6337259850274344,44.83519989013672,44.83519989013672,45.55218542077701,0.0,82.83580956502018,88.46715430081387,48.90939965420301,40.62660040683214,17122.118054347826,7.2,233.5565,62.95000076293945,"4,326.74",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-05,48.459999084472656,49.119998931884766,48.369998931884766,48.59999847412109,5991900,48.59999847412109,-0.3485790076828143,-0.3485790076828143,44.979999835674576,44.979999835674576,45.95856049455622,0.0,80.72135727292827,85.48920640071968,49.4347657576282,40.46923433392453,17124.70697826087,7.2,233.5606666666667,64.01000213623047,"4,326.52",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-06,48.68999862670898,49.25,48.02000045776367,48.470001220703125,5185300,48.470001220703125,-0.2674840689289137,-0.2674840689289137,45.10925914623119,45.10925914623119,46.29341925804248,0.0,79.10447619562753,80.88721434452532,49.86465251474451,40.36234753103185,17127.29590217391,7.2,233.56483333333333,64.33000183105469,"4,369.61",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-09,48.59999847412109,49.20000076293945,48.540000915527344,49.20000076293945,5220300,49.20000076293945,1.5060852565535354,1.5060852565535354,45.25535706111363,45.25535706111363,46.68096345869541,0.0,88.18407145819158,82.6699683089158,50.40412878043256,40.221871433190486,17135.062673913042,7.2,233.5773333333333,63.97999954223633,"4,378.42",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-10,49.45000076293945,50.08000183105469,49.34999847412109,50.02000045776367,5138200,50.02000045776367,1.6666660205458594,1.6666660205458594,45.419655109273975,45.419655109273975,47.126168391904514,0.0,98.38307147622125,88.55720637668013,51.0542262205345,40.03477409990006,17137.651597826087,7.2,233.5815,63.97999954223633,"4,402.92",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-11,49.790000915527344,50.41999816894531,49.4900016784668,49.880001068115234,4309400,49.880001068115234,-0.2798868220056372,-0.2798868220056372,45.568333307902016,45.568333307902016,47.49334608206595,0.0,93.50183803277244,93.35632698906176,51.61795105300312,39.95204940476055,17140.24052173913,7.2,233.58566666666667,63.97999954223633,"4,385.52",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-12,49.83000183105469,50.59999847412109,49.400001525878906,49.959999084472656,3839600,49.959999084472656,0.1603809435532621,0.1603809435532621,45.70999994585591,45.70999994585591,47.82223314905351,0.1405912398578412,92.46172496250452,94.7822114904994,52.14350385394118,39.95649652752854,17142.829445652173,7.2,233.58983333333333,64.9000015258789,"4,415.67",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-13,49.91999816894531,50.09000015258789,49.18000030517578,49.63999938964844,3350800,49.63999938964844,-0.6405118108252172,-0.6405118108252172,45.832812428474426,45.832812428474426,48.06460198113284,0.1381584114178296,88.69258744375679,91.5520501463446,52.532321179088456,40.171679293934005,17145.418369565217,7.2,233.594,64.55000305175781,"4,448.16",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-16,50.20000076293945,50.459999084472656,49.4900016784668,49.650001525878906,3347600,49.650001525878906,0.0201493480125991,0.0201493480125991,45.94848482536547,45.94848482536547,48.275988587098986,0.1380977554793222,88.81039826527834,89.98823689051322,52.871212091919936,40.41478835058495,17153.185141304348,7.2,233.6065,64.80000305175781,"4,465.19",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-17,49.84999847412109,50.470001220703125,49.70000076293945,49.900001525878906,3167000,49.900001525878906,0.5035246572342889,0.5035246572342889,46.06470590479233,46.06470590479233,48.49252364560298,0.1381092126658638,91.75503976002898,89.75267515635471,53.16477301491391,40.76722771750797,17155.774065217392,7.2,233.61066666666667,65.02999877929688,"4,524.54",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-18,49.93000030517578,52.56999969482422,49.869998931884766,52.4900016784668,10464300,52.4900016784668,5.190380908595116,5.190380908595116,46.24828578404018,46.24828578404018,49.02552071665149,0.1460248290805922,99.23520054149742,93.26687952226824,53.84634538795477,40.99565557334894,17158.362989130434,7.2,233.6148333333333,66.94999694824219,"4,513.23",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-19,52.65999984741211,54.25,52.65999984741211,53.380001068115234,6897600,53.380001068115234,1.6955598422347729,1.6955598422347729,46.4463889863756,46.4463889863756,49.60611809684666,0.1454988670712964,87.33625812011468,92.77549947388036,54.585576044167766,41.24442502394747,17160.95191304348,7.2,233.619,66.48999786376953,"4,484.97",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-20,53.5,54.02000045776367,52.75,52.7599983215332,6106400,52.7599983215332,-1.1614888238591137,-1.1614888238591137,46.617027076514994,46.617027076514994,50.0266354601382,0.1465638881307998,76.08343839569619,87.5516323524361,55.06862641997108,41.66237448029747,17163.540836956523,7.2,233.6231666666667,66.75,"4,452.07",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-23,52.83000183105469,53.650001525878906,51.88999938964844,52.34999847412109,4339300,52.34999847412109,-0.7771036020764455,-0.7771036020764455,46.76789474487305,46.76789474487305,50.33641719533591,0.1470429150097807,69.50238097133344,77.64069249571476,55.33537294815788,42.271627784264,17171.307608695653,7.2,233.63566666666668,66.48999786376953,"4,441.98",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-24,52.16999816894531,52.72999954223633,51.709999084472656,52.13999938964844,2979400,52.13999938964844,-0.401144394639219,-0.401144394639219,46.905641017816,46.905641017816,50.57689482124425,0.1473299853405013,66.1316089022672,70.5724760897656,55.40961697789066,43.071383540908165,17173.896532608695,7.2,233.6398333333333,65.58000183105469,"4,417.25",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-25,52.04999923706055,53.15999984741211,52.0,52.470001220703125,4045800,52.470001220703125,0.632914911618121,0.632914911618121,47.04475002288818,47.04475002288818,50.82930900783877,0.1468081235131912,71.4285889231715,69.02085959892405,55.174231028635226,44.307769703786654,17176.48545652174,7.2,233.644,66.79000091552734,"4,439.98",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-26,52.86000061035156,53.93999862670898,52.84999847412109,53.31999969482422,4141300,53.31999969482422,1.6199703723004832,1.6199703723004832,47.1978048929354,47.1978048929354,51.16140109943683,0.146401483616547,83.71277663240342,73.75765815261404,54.83375602326266,45.702244800711945,17179.074380434784,7.2,233.64816666666667,66.79000091552734,"4,419.07",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-27,53.02999877929688,53.09000015258789,52.310001373291016,52.43000030517578,3948100,52.43000030517578,-1.6691661566810343,-1.6691661566810343,47.322380974179225,47.322380974179225,51.33054766020203,0.1450725279572595,64.10256796105547,73.08131117221012,54.141837535092606,47.272163166811694,17181.663304347825,7.2,233.65233333333333,66.4000015258789,"4,381.86",555.44,163.58,76.01,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-09-30,51.13999938964844,52.25,50.7599983215332,51.90999984741211,5051500,51.90999984741211,-0.9917994559163424,-0.9917994559163424,47.42906978518464,47.42906978518464,51.40780795183005,0.1459963274212397,53.84614805841679,67.22049755062523,54.23685073989811,47.45514983993588,17189.430076086956,7.2,233.6648333333333,66.48999786376953,"4,410.37",561.22,165.36,76.66,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-10-01,52.13999938964844,52.81999969482422,51.93000030517578,52.630001068115234,3753300,52.630001068115234,1.3870183448652318,1.3870183448652318,47.54727276888761,47.54727276888761,51.570767034001406,0.1453701858194715,68.04735642215985,61.998690813877374,54.42378238655351,47.57321811698653,17192.019,7.2,233.669,65.98999786376953,"4,397.04",560.75,165.58,76.54,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-10-02,52.25,53.150001525878906,52.040000915527344,53.150001525878906,3207700,53.150001525878906,0.9880304906144222,0.9880304906144222,47.6717778523763,47.6717778523763,51.7813316329184,0.1451692767592264,78.30377632479855,66.73242693512506,54.6027057337985,47.83229487655306,17192.08116304348,7.190322580645161,233.68290322580648,65.4000015258789,"4,369.76",555.53,163.87,75.88,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-10-03,53.02000045776367,53.34000015258789,51.709999084472656,52.0,3089100,52.0,-2.1636904851620176,-2.1636904851620176,47.76586963819421,47.76586963819421,51.81048741519595,0.1479425694039945,52.731075769050456,66.36073617200294,54.55364246158174,48.22135830135772,17192.143326086956,7.180645161290323,233.6968064516129,64.83000183105469,"4,388.94",559.83,164.91,76.47,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-10-04,52.2400016784668,53.369998931884766,52.08000183105469,52.83000183105469,3600800,52.83000183105469,1.5961573674128535,1.5961573674128535,47.87361713165932,47.87361713165932,51.94642267064378,0.1482553465723313,68.7912438011159,66.60869863165497,54.51590618048813,48.695094643486485,17192.205489130436,7.170967741935484,233.71070967741937,65.13999938964844,"4,355.64",552.88,163.85,75.63,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-10-07,52.41999816894531,53.20000076293945,52.02000045776367,52.15999984741211,2974800,52.15999984741211,-1.2682225258768276,-1.2682225258768276,47.96291677157084,47.96291677157084,51.97489962754623,0.1491756995902808,52.28311317542117,57.93514424852918,54.44139347912325,49.06560725329862,17192.39197826087,7.141935483870968,233.7524193548387,64.7300033569336,"4,316.62",545.55,160.9,74.64,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-10-08,52.54999923706055,52.81999969482422,49.5,50.13999938964844,5746200,50.13999938964844,-3.8727002754465945,-3.8727002754465945,48.00734702908263,48.00734702908263,51.73024626249319,0.1555484394768581,13.473671361019736,44.849342779185605,54.43158989794048,49.08741072766987,17192.454141304348,7.1322580645161295,233.7663225806452,64.0199966430664,"4,316.53",543.57,161.3,74.84,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-10-09,50.2599983215332,50.5,48.70000076293945,49.90999984741211,4749700,49.90999984741211,-0.4587146889431626,-0.4587146889431626,48.04540008544922,48.04540008544922,51.48754674048238,0.1534218794574498,22.744344997798663,29.50037651141319,54.42867764217448,49.09332286136557,17192.516304347828,7.122580645161291,233.78022580645165,64.8499984741211,"4,404.47",555.22,164.28,76.93,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-10-10,50.20000076293945,51.77000045776367,50.11000061035156,51.540000915527344,4789800,51.540000915527344,3.2658807315138816,3.2658807315138816,48.20120010375977,48.11392167035271,51.49454063048837,0.1557612362228024,54.1984982899375,30.138838216251965,54.37330701722851,49.306693669417,17192.578467391304,7.112903225806452,233.79412903225807,64.83999633789062,"4,421.77",559.81,165.42,77.47,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
2013-10-11,51.540000915527344,51.880001068115234,50.900001525878906,51.06999969482422,2614300,51.06999969482422,-0.9119154294805808,-0.9119154294805808,48.31980010986328,48.17076932466947,51.43793517239983,0.1558592452591822,45.22900568856042,40.72394965876553,54.25713256392982,49.56586815323326,17192.640630434784,7.103225806451613,233.8080322580645,66.18000030517578,"4,437.36",562.14,166.35,77.8,1076,0.36479999999999996,268.19,807.85,735.09,170.69,0.0,905.78,-97.93,22.93,3.18,-124.04,0.39,-124.43,,600,600,0.0557,-0.21,-0.21,,65.16,0.11,0.7508,-0.091,-0.11560000000000001,0.060599999999999994,,13.24,0.0123,114.35,-101.11,-0.094
