date,open,high,low,close,volume,adjclose,dividends,splits,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2013-09-10,79.11060333251953,80.34998321533203,78.93899536132812,80.20697784423828,2478263,64.98130798339844,0.0,0.0,2.062355097448587,2.062360131638563,63.32735890355603,63.32735890355603,63.04372619174302,0.0,-198.52560226679944,-297.498936827721,64.75848618385979,60.88067168357184,17137.651597826087,7.2,233.5815,63.97999954223633,"4,402.92",555.44,163.58,76.01,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-09-11,80.27371215820312,80.46438598632812,79.74935913085938,80.11164093017578,2635599,64.9040756225586,0.0,0.0,-0.1188636158909295,-0.1188531952289628,63.37991612752278,63.37991612752278,63.29177278251844,0.0,-195.67745611275487,-236.1427965687861,64.89767984295547,60.8000549898082,17140.24052173913,7.2,233.58566666666667,63.97999954223633,"4,385.52",555.44,163.58,76.01,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-09-12,80.15930938720703,80.48345184326172,79.86376190185547,79.87329864501953,2114710,64.71099090576172,0.0,0.0,-0.2975126740494382,-0.2974924377934784,63.42285402359501,63.42285402359501,63.48100186561754,0.0511561822441902,-198.62685221832848,-197.60997019929428,65.03002005151446,60.733113951171084,17142.829445652173,7.2,233.58983333333333,64.9000015258789,"4,415.67",555.44,163.58,76.01,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-09-13,80.10210418701172,80.1688461303711,79.43474578857422,80.13070678710938,1739934,64.91950988769531,0.0,0.0,0.3222705791003255,0.3222311681755352,63.46962451934815,63.46962451934815,63.67280293522792,0.047553485344944,-194.67887178272312,-196.3277267046022,65.31029083886361,60.64207770666862,17145.418369565217,7.2,233.594,64.55000305175781,"4,448.16",555.44,163.58,76.01,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-09-16,81.14128112792969,81.35102081298828,80.50252532958984,81.13174438476562,2239635,65.73052215576172,0.0,0.0,1.2492559192268216,1.2492581497755897,63.53813656893644,63.53813656893644,63.94716549796576,0.0491571514209482,-154.02361313759937,-182.4431123795504,65.73572097772269,60.45917800909372,17153.185141304348,7.2,233.6065,64.80000305175781,"4,465.19",555.44,163.58,76.01,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-09-17,81.16988372802734,81.67516326904297,81.04594421386719,81.46542358398438,2083662,66.0008773803711,0.0,0.0,0.4112806913608047,0.4113084998301319,63.61057012221392,63.61057012221392,64.22099374895313,0.0492439904201044,-142.134740087545,-163.61240833595582,66.18897484099124,60.31410896027829,17155.774065217392,7.2,233.61066666666667,65.02999877929688,"4,524.54",555.44,163.58,76.01,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-09-18,81.43682861328125,82.82874298095703,80.94107055664062,82.60946655273438,2387846,66.92772674560547,0.0,0.0,1.4043294914812376,1.4042985518099016,63.7053460257394,63.7053460257394,64.58189148184012,0.0507527412696526,-114.10463316139996,-136.75432879551477,66.80606375845443,60.07780960885516,17158.362989130434,7.2,233.6148333333333,66.94999694824219,"4,513.23",555.44,163.58,76.01,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-09-19,82.86688232421875,83.46749877929688,82.6285400390625,82.7429428100586,2397077,67.035888671875,0.0,0.0,0.1615750142134331,0.1616100404555176,63.79786109924317,63.79786109924317,64.9090911071781,0.0501972825937779,-107.90487277950572,-121.38141534281688,67.3546320778435,60.00889789041821,17160.95191304348,7.2,233.619,66.48999786376953,"4,484.97",555.44,163.58,76.01,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-09-20,82.57133483886719,82.66667175292969,81.49402618408203,81.49402618408203,3629967,66.02404022216797,0.0,0.0,-1.5093935308096662,-1.5094130468826794,63.858028102565456,63.858028102565456,65.05775098917675,0.0527849450571703,-149.95424764432764,-123.98791786174444,67.62560569209644,60.1017186029475,17163.540836956523,7.2,233.6231666666667,66.75,"4,452.07",555.44,163.58,76.01,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-09-23,81.23661804199219,81.49402618408203,80.06397247314453,80.20697784423828,3426688,64.98130798339844,0.0,0.0,-1.579316178263801,-1.5793220700532462,63.88758809942948,63.88758809942948,65.04755858840632,0.0553199595366435,-164.89597215283146,-140.91836419222162,67.73228950042578,60.20589867096093,17171.307608695653,7.2,233.63566666666668,66.48999786376953,"4,441.98",555.44,163.58,76.01,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-09-24,80.17837524414062,80.99827575683594,79.83516693115234,80.32138061523438,2390469,65.07398986816406,0.0,0.0,0.1426344366424858,0.142628530637312,63.918008657602165,63.918008657602165,65.05108275904068,0.0553216152000271,-164.28994264466,-159.71338748060634,67.82912901600092,60.35622407237799,17173.896532608695,7.2,233.6398333333333,65.58000183105469,"4,417.25",555.44,163.58,76.01,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-09-25,80.39765167236328,80.7218017578125,79.93050384521484,79.93050384521484,2358477,64.75732421875,0.0,0.0,-0.4866410002237864,-0.4866239953253304,63.93899154663086,63.93899154663086,65.0119149536686,0.055512986115077,-168.84000140318875,-166.00863873356005,67.75918194770517,60.7807003307372,17176.48545652174,7.2,233.644,66.79000091552734,"4,439.98",555.44,163.58,76.01,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-09-26,80.10210418701172,80.49298858642578,79.81609344482422,80.13070678710938,1455364,64.91950988769531,0.0,0.0,0.2504712622382943,0.2504514676941349,63.96290662812024,63.96290662812024,64.99959427820549,0.0553702236604465,-236.595091302548,-189.90834511679887,67.66567186888747,61.22950902405686,17179.074380434784,7.2,233.64816666666667,66.79000091552734,"4,419.07",555.44,163.58,76.01,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-09-27,79.65402221679688,79.90190124511719,79.27267456054688,79.68262481689453,1787869,64.5565185546875,0.0,0.0,-0.5591888405593437,-0.5591405936917204,63.97704024541946,63.97704024541946,64.94051751506976,0.0530687040526759,-317.5988948042321,-241.0113291699896,67.55787498309238,61.60918892071621,17181.663304347825,7.2,233.65233333333333,66.4000015258789,"4,381.86",555.44,163.58,76.01,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-09-30,78.93899536132812,79.53961944580078,78.52904510498047,79.16780853271484,2611265,64.13941192626953,0.0,0.0,-0.64608349105304,-0.6461107844045633,63.98081633102062,63.98081633102062,64.83370343656306,0.0534253628275634,-291.3793289901173,-281.8577716989658,67.31707725548863,62.11800804114223,17189.430076086956,7.2,233.6648333333333,66.48999786376953,"4,410.37",561.22,165.36,76.66,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-01,79.25360870361328,79.62541961669922,78.99620056152344,79.33940887451172,2567105,64.27843475341797,0.0,0.0,0.216755200096208,0.2167510162211172,63.98758038607511,63.98758038607511,64.75966761214372,0.0530096245192665,-288.5642205307334,-299.1808147750276,67.2073801399184,62.40071998825543,17192.019,7.2,233.669,65.98999786376953,"4,397.04",560.75,165.58,76.54,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-02,78.79598999023438,79.01526641845703,78.25257110595703,78.97713470458984,3074149,63.98492813110352,0.0,0.0,-0.456613144792739,-0.4566175630137725,63.987521447075736,63.987521447075736,64.6563690146717,0.0532085061088411,-273.5923462139976,-284.5119652449494,67.06961539378396,62.68369347462424,17192.08116304348,7.190322580645161,233.68290322580648,65.4000015258789,"4,369.76",555.53,163.87,75.88,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-03,78.77692413330078,78.93899536132812,77.26106262207031,77.65194702148438,2761993,62.91130065917969,0.0,0.0,-1.6779384160520272,-1.6779380758606075,63.96412534299104,63.96412534299104,64.42369323393943,0.0540716429585151,-231.2077591611452,-264.4547753019587,67.063063954578,62.69487824512904,17192.143326086956,7.180645161290323,233.6968064516129,64.83000183105469,"4,388.94",559.83,164.91,76.47,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-04,77.86168670654297,78.6434555053711,77.51847839355469,78.40511322021484,2660668,63.52146911621094,0.0,0.0,0.9699257103264802,0.9698868893790902,63.95470712539998,63.95470712539998,64.30339668490896,0.0548387589710403,-221.3765381258528,-242.05888116699853,67.0155741060157,62.787163320742096,17192.205489130436,7.170967741935484,233.71070967741937,65.13999938964844,"4,355.64",552.88,163.85,75.63,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-07,77.65194702148438,79.51101684570312,77.31826782226562,79.04386901855469,3750592,64.03898620605469,0.0,0.0,0.8146864051401748,0.8147120919022921,63.95646293958029,63.95646293958029,64.26814195439506,0.0548867412578039,-213.0381442918782,-221.8741471929588,66.99472142505562,62.8450906629571,17192.39197826087,7.141935483870968,233.7524193548387,64.7300033569336,"4,316.62",545.55,160.9,74.64,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-08,78.93899536132812,79.46334838867188,77.97608947753906,78.00469207763672,3196347,63.19709777832031,0.0,0.0,-1.3146838000478334,-1.314649836937576,63.940965691391305,63.940965691391305,64.12533606425177,0.0564059285967099,-226.60290845615805,-220.33919695796305,67.04325335007431,62.61813771743059,17192.454141304348,7.1322580645161295,233.7663225806452,64.0199966430664,"4,316.53",543.57,161.3,74.84,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-09,78.17630004882812,78.65298461914062,77.65194702148438,78.08096313476562,2763252,63.25885772705078,0.0,0.0,0.0977775247840151,0.0977259255592777,63.927323532104495,63.927323532104495,64.00980561929164,0.0513445877850452,-259.031027883318,-232.8906935437848,67.06919494030987,62.42767433764422,17192.516304347828,7.122580645161291,233.78022580645165,64.8499984741211,"4,404.47",555.22,164.28,76.93,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-10,78.98666381835938,81.1222152709961,78.93899536132812,81.1222152709961,3778808,65.72282409667969,0.0,0.0,3.894998235333436,3.895053527935044,63.96632774353027,63.962529425527535,64.23820808294339,0.0637770148397923,-272.58062481187693,-252.73818705045105,67.16011446197035,62.43793813507554,17192.578467391304,7.112903225806452,233.79412903225807,64.83999633789062,"4,421.77",559.81,165.42,77.47,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-11,81.04594421386719,82.47599792480469,80.94107055664062,82.42832946777344,3556753,66.78096771240234,0.0,0.0,1.610057359028172,1.6100093540808658,64.00220924377442,64.01673016181358,64.57724270020458,0.0650478086890921,-200.9630858540639,-244.19157951641964,67.41443421738633,62.369764162130274,17192.640630434784,7.103225806451613,233.8080322580645,66.18000030517578,"4,437.36",562.14,166.35,77.8,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-14,81.68470001220703,82.12325286865234,81.35102081298828,81.97071075439453,2990131,66.41020965576172,0.0,0.0,-0.555171645881547,-0.555185211207665,64.02883125305176,64.06189015226543,64.82163829427887,0.0649710454841731,-208.07262864064887,-227.2054464355299,67.51345915128286,62.338707978233735,17192.827119565216,7.074193548387097,233.84974193548388,65.45999908447266,"4,395.31",558.01,165.37,77.24,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-15,81.76097106933594,81.98977661132812,81.00780487060547,81.16988372802734,2070865,65.76142883300781,0.0,0.0,-0.9769672837980804,-0.9769293398061428,64.04478294372558,64.09336309079771,64.94694369944273,0.0641870289680995,-220.5134507235945,-209.8497217394357,67.48269408536775,62.345528189412526,17192.889282608696,7.064516129032258,233.86364516129032,65.0999984741211,"4,449.00",564.58,166.93,78.81,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-16,81.7895736694336,82.15185546875,81.04594421386719,81.75143432617188,2537421,66.23258209228516,0.0,0.0,0.7164610461844578,0.7164583672197411,64.07584495544434,64.13225798173384,65.11836215182171,0.0643776578369591,-211.4787603213895,-213.3549465618776,67.35016215730477,62.40854565214349,17192.951445652176,7.054838709677419,233.8775483870968,67.18000030517578,"4,488.91",568.48,166.72,79.6,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-17,81.4082260131836,82.73340606689453,81.2175521850586,82.69527435302734,2810453,66.99726104736328,0.0,0.0,1.154524118916056,1.154535926158906,64.13003929138183,64.18341875076294,65.36888200456059,0.0650097024823048,-187.55770134300704,-206.51663746266368,67.34118334613879,62.413661700858285,17193.01360869565,7.045161290322581,233.89145161290324,67.69000244140625,"4,508.29",571.66,169.86,79.84,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-18,81.71330261230469,81.93257904052734,79.79702758789062,80.63599395751953,7384545,65.3288803100586,0.0,0.0,-2.490203233036892,-2.490222303453926,64.15301750183106,64.20351456759269,65.36354844529366,0.0704052176726435,-218.04520188324915,-205.69388784921523,67.25744259240658,62.42788646337956,17193.07577173913,7.035483870967743,233.90535483870968,67.81999969482422,"4,498.42",572.22,170.79,79.7,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-21,80.63599395751953,80.88387298583984,80.14024353027344,80.70272827148438,3684301,65.3829574584961,0.0,0.0,0.0827599570484727,0.0827767875108964,64.17999809265137,64.22384978984964,65.36613631372066,0.0698952528911008,-217.0570119243633,-207.5533050502065,67.28903311993989,62.436460883356,17193.262260869567,7.006451612903226,233.94706451612905,67.56999969482422,"4,550.54",576.33,170.33,79.88,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-22,81.00780487060547,82.44739532470703,80.94107055664062,82.14231872558594,3497385,66.54927825927734,0.0,0.0,1.783818818688232,1.7838299858516038,64.22861473083496,64.26326383170435,65.52388857312822,0.069136206384193,-195.7440074950751,-210.2820737675625,67.47686141365023,62.39616142875702,17193.324423913044,6.996774193548387,233.9609677419355,68.13999938964844,"4,546.28",573.65,169.2,79.35,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-23,82.11371612548828,82.6476058959961,81.55123138427734,82.6476058959961,2830802,66.95865631103516,0.0,0.0,0.6151362394555493,0.6151502502594663,64.2814217376709,64.3081870396932,65.71519093818247,0.0692993813016927,-191.30834788023776,-201.36978909989205,67.74036091288086,62.35279513875487,17193.386586956523,6.987096774193549,233.974870967742,67.58999633789062,"4,547.14",579.5,169.85,79.56,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-24,82.80014038085938,83.35309600830078,82.67620849609375,83.21009063720703,2366239,67.41436004638672,0.0,0.0,0.6805820145822095,0.6805747911587945,64.34856895446778,64.35910790865539,65.94174681927637,0.0693921855396129,-164.11250611569957,-183.72162049700407,68.06404265994561,62.27859840755926,17193.44875,6.97741935483871,233.9887741935484,67.88999938964844,"4,561.16",582.48,170.4,79.89,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-25,83.13381958007812,83.45796966552734,82.60946655273438,83.41983032226562,2882093,67.58427429199219,0.0,0.0,0.25206039730572,0.2520445873676724,64.43971115112305,64.41112672128985,66.16075048230515,0.0693771093830042,-173.40050748547648,-176.27378716047124,68.39150699857477,62.25390964266058,17193.51091304348,6.967741935483871,234.0026774193548,68.0999984741211,"4,599.38",581.94,170.57,79.77,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-28,83.07662200927734,83.46749877929688,82.85734558105469,83.25775909423828,2036461,67.45298767089844,0.0,0.0,-0.1942838140538416,-0.1942561675317256,64.52266654968261,64.45941022842649,66.33304877411759,0.0684896654141837,-175.373890136647,-170.96230124594103,68.64473929419816,62.33203492150009,17193.697402173915,6.938709677419356,234.0443870967742,68.54000091552734,"4,638.18",585.43,171.28,79.95,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-29,83.04801940917969,83.43890380859375,82.87641143798828,83.38169860839844,2035727,67.55338287353516,0.0,0.0,0.1488624189607046,0.1488372955791739,64.61535362243653,64.50775355100632,66.49575998737326,0.0684140350143741,-251.42108632657187,-200.06516131623167,68.88310680985177,62.42116221785819,17193.75956521739,6.929032258064517,234.05829032258063,68.61000061035156,"4,602.14",582.11,170.96,79.52,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-30,83.43890380859375,83.83931732177734,82.533203125,82.67620849609375,1917200,66.9817886352539,0.0,0.0,-0.8460970741529517,-0.8461371051562527,64.6925927734375,64.54581562922552,66.56056380709069,0.0676214869025256,-317.0292036517305,-247.94139337164967,68.98500683796426,62.61894824016075,17193.82172826087,6.919354838709678,234.0721935483871,68.30000305175781,"4,580.58",583.36,170.82,78.64,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
2013-10-31,82.80014038085938,83.56283569335938,82.46646118164062,82.68573760986328,2402007,66.9895248413086,0.0,0.0,0.0115258233811976,0.0115497155455335,64.7875968170166,64.58284152637829,66.61775861165307,0.067603334070545,-316.8378218715024,-295.09603728326823,68.92039399122719,63.0913835051107,17193.883891304347,6.909677419354839,234.08609677419355,68.18000030517578,"4,586.15",585.74,170.83,78.88,10387,0.08410000000000001,7612,2775,1438,0,0,1438,1337,83,-168.0,1422,475,947,2.7729000000000004,785,0.0017000000000000001,1.21,1.19,2.8387000000000002,1276,1.63,0.45,0.09759999999999999,0.2672,0.12869999999999998,0.09119999999999999,0.12279999999999999,0.33399999999999996,1754,0.1689,249,1505,0.1449
